Benzene, pentachloro-;air;unspecified;kilogram;6a9ef0ac-2a82-492b-90f7-7f8d09995bbc
Lithium;air;urban air close to ground;kilogram;85466e0f-e5b5-4084-9338-59e317f7cb09
Nickel;soil;agricultural;kilogram;b4580545-243d-48d2-a3a0-2633a4f46fb1
Propanal;water;ground-;kilogram;05d248c7-0159-49c6-88f8-bd4aa70f4894
Toluene, 2-chloro;air;low population density, long-term;kilogram;3400c608-5098-4f36-8d72-e5a20e0a5c39
Dimethoate;soil;agricultural;kilogram;28f19625-5e6a-4902-8c18-4b519db19d86
Carbon dioxide, non-fossil;air;unspecified;kilogram;eba59fd6-f37e-41dc-9ca3-c7ea22d602c7
Occupation, annual crop, greenhouse;natural resource;land;square meter-year;9e80f7cd-47fa-4c7f-8f2c-bdb9731b3196
Propamocarb;soil;agricultural;kilogram;22fbf3b0-06cf-53c7-b38b-64dfcdef37f8
Hydrogen sulfide;air;lower stratosphere + upper troposphere;kilogram;59281544-7c5a-4101-a972-10118e8df6aa
PAH, polycyclic aromatic hydrocarbons;air;unspecified;kilogram;3e5d7d91-67d7-4afb-91dd-36fab58e4685
Zirconium-95;air;low population density, long-term;kilo Becquerel;7e59174a-d66b-4304-81dc-e0aeb3c58ae2
Beryllium, in ground;natural resource;in ground;kilogram;68f7bc03-0665-55a1-bd99-96530eab30e2
Particulates, > 10 um;air;lower stratosphere + upper troposphere;kilogram;e22e8f39-d8f2-4702-bed3-0b95babb7788
Tellurium-132;water;surface water;kilo Becquerel;6d3849fb-dbf1-40cf-905e-ba11be1ba9f4
Diethyl ether;air;non-urban air or from high stacks;kilogram;98f28ebe-22c0-4d0b-a2a2-2fcf910a91dd
Boron carbide;air;lower stratosphere + upper troposphere;kilogram;5128d076-e7a6-4bba-9a3a-432b2bce31fd
Technetium-99;air;low population density, long-term;kilo Becquerel;4452894a-65a4-4419-b15f-efa90b6a02c4
Yttrium-90;water;ocean;kilo Becquerel;38e5e4ff-5bf1-4337-a314-737bd7ce7cdb
Triforine;soil;agricultural;kilogram;2ffd03dc-a8df-467d-a362-b1f9f3136abc
Lambda-cyhalothrin;water;ground-;kilogram;780e4e14-bd5b-408c-8304-0db2033561a7
Methane, tetrachloro-, R-10;air;non-urban air or from high stacks;kilogram;0f9f3e17-eb81-4adb-8170-049bc6b66728
Sodium-24;water;ocean;kilo Becquerel;0a2b3be6-e2b5-4878-a472-7deab6efc47d
Potassium;soil;industrial;kilogram;bc269269-1874-4423-b5f0-eed0f5227684
Carbon dioxide, fossil;air;low population density, long-term;kilogram;e259263c-d1f1-449f-bb9b-73c6d0a32a00
Coal, hard, unspecified, in ground;natural resource;in ground;kilogram;b6d0042d-0ef8-49ed-9162-a07ff1ccf750
Nitrate;water;ocean;kilogram;43c700bb-0b3b-4fb1-8bd1-3d1da82b6844
Hydrocarbons, aliphatic, alkanes, unspecified;air;non-urban air or from high stacks;kilogram;17a98e7f-a8fd-431d-9bb6-6c4bf3fc5517
Lanthanum;air;unspecified;kilogram;b6e43995-389d-4353-a5ad-6957ab1ae048
Diethylene glycol;water;ocean;kilogram;11b6407e-a10b-477f-8dfd-53cb425f62b0
Amine oxide;air;unspecified;kilogram;b157329c-4179-5491-97c4-649900954ffa
Platinum;air;non-urban air or from high stacks;kilogram;d4238781-b3da-4efc-b20f-a5ec1d9d85b6
Uranium alpha;air;low population density, long-term;kilo Becquerel;debeac52-61cf-429d-8d20-d7e690f9fee4
Magnesium, in water;natural resource;in water;kilogram;247f3d96-7da2-5adf-a399-65745bc042fb
Ethene;air;non-urban air or from high stacks;kilogram;87f683ed-44ae-41a6-b4bc-230622f8cfef
Dimethachlor;soil;agricultural;kilogram;b3b430f2-1a9e-4db3-8379-85097a24de1f
Zirconium;air;urban air close to ground;kilogram;914b6c95-c6c3-4dab-b75f-9ac6a6f78bfd
Thorium-234;air;lower stratosphere + upper troposphere;kilo Becquerel;80d316d2-631d-4642-8100-28aa63ec7a79
Bromate;water;ground-, long-term;kilogram;fc1e35a8-88d4-4baf-a41a-563af2af9174
Methane, difluoro-, HFC-32;air;non-urban air or from high stacks;kilogram;8fbe2c56-c213-4501-b95e-ff57a76fbd6f
Imazalil;soil;agricultural;kilogram;0964b6e9-08a5-4103-8ad6-610e8cd718c1
Cyromazine;soil;agricultural;kilogram;ea8f1d25-23f6-547a-a86b-562b696ab9b0
Boron;air;urban air close to ground;kilogram;3e419ebc-c0f1-4f85-a544-cf3460a680b6
Formaldehyde;air;unspecified;kilogram;a861cfae-a310-4e9d-b9eb-5d555c9a684c
Lead;air;lower stratosphere + upper troposphere;kilogram;fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1
Phosphine;air;urban air close to ground;kilogram;fba3ef86-de65-4079-868d-8b6438d46092
Triflumizole;soil;agricultural;kilogram;3f5e282e-245b-570a-81e9-c41e6aee952b
Chromium;soil;agricultural;kilogram;e7881581-21b3-4f5c-bd63-6b0684b5e712
Heat, waste;air;unspecified;megajoule;f2d84834-d0b3-42e5-b41a-f04cc80337a4
Disinfectants, unspecified;water;unspecified;kilogram;9da5c6d0-92f0-4a7c-933b-7e14d980975a
Plutonium-alpha;air;non-urban air or from high stacks;kilo Becquerel;4f3ee6dc-f092-429b-82bc-b9538bdb751b
Transformation, from permanent crop, irrigated, intensive;natural resource;land;square meter;d585d599-05f1-47ff-8c41-790f51830b9b
Nickel, ion;water;ground-, long-term;kilogram;9f69cb8e-51fe-447b-a1ac-4da74de8ebe4
Butadiene;air;non-urban air or from high stacks;kilogram;8a970585-5ce2-4226-b60d-df1c34649a56
Thorium-230;air;low population density, long-term;kilo Becquerel;046887e9-5de9-44c0-8461-3c6da8e9e4b1
Acetochlor;soil;agricultural;kilogram;92ee2fc1-238c-465d-9887-418af42db9c7
Cerium, 24% in bastnasite, 2.4% in crude ore, in ground;natural resource;in ground;kilogram;7a636bea-94c0-4774-a791-2512b7fbda94
t-Butyl methyl ether;water;surface water;kilogram;77fd3c56-5c3e-4070-93fa-de03fa455d47
Nitrobenzene;water;ground-, long-term;kilogram;4c1f2242-8f97-4b1b-9511-af456caea4e6
Ethanol;air;lower stratosphere + upper troposphere;kilogram;e47fcb9f-ef2f-4047-b902-37363ea5345c
Manganese;water;surface water;kilogram;f532985c-90b7-46fc-aac9-b039b40e22f1
Cyanoacetic acid;air;non-urban air or from high stacks;kilogram;74ed605a-a4b7-4574-8a36-4638928b092d
Nitrogen fluoride;air;urban air close to ground;kilogram;1fdc280a-34d3-4513-b110-3f526b17c443
Transformation, from seabed, unspecified;natural resource;land;square meter;928ba839-d6e5-4d1e-b5fd-122998a9bbe2
Aerosols, radioactive, unspecified;air;low population density, long-term;kilo Becquerel;285188e4-9b50-4916-a2bd-e7ce44354a88
Dimethyl ether;air;lower stratosphere + upper troposphere;kilogram;4f061396-da10-49b3-a7ac-ac1d2eb49fa1
Dodemorph;soil;agricultural;kilogram;b488c953-3543-565b-8b09-01cca445813a
Iron, 46% in ore, 25% in crude ore, in ground;natural resource;in ground;kilogram;f77aacc3-2c22-4bda-99ab-fe1110a1b891
Phenol;water;unspecified;kilogram;39153cb9-a8fe-4fc8-beef-1bf1edceb8e7
Xylene;air;unspecified;kilogram;5c234628-ab1e-4284-ae2b-f1c2f6883f71
Carbon dioxide, non-fossil;air;non-urban air or from high stacks;kilogram;d6235194-e4e6-4548-bfa3-ac095131aef4
2-Aminopropanol;air;urban air close to ground;kilogram;a0fec60d-3f74-48bf-a2d2-58c30fc13e53
Krypton-85;air;non-urban air or from high stacks;kilo Becquerel;28be1d65-6b09-4ebd-8599-4366c3c2abab
Ethene;air;lower stratosphere + upper troposphere;kilogram;b02991d4-c180-4b16-8035-ac38f4a64b87
Nickel;air;low population density, long-term;kilogram;c89873de-cd23-4323-a948-f5cfeebd2fc9
Prothioconazol;water;surface water;kilogram;d6ec8431-7ff8-4018-8574-00a03966c952
Magnesium;air;non-urban air or from high stacks;kilogram;0437e787-ef47-4a50-b11f-df7c743e860c
Potassium chloride;air;low population density, long-term;kilogram;9ab5099c-e419-4999-a604-1f1c1f361092
Selenium, in ground;natural resource;in ground;kilogram;5f47f918-1c32-5870-b992-db91f843ff34
Scandium;air;lower stratosphere + upper troposphere;kilogram;2853753b-084a-4962-bc19-c32d3a52ac2d
Acetonitrile;water;ocean;kilogram;a274b5ea-20b3-4216-b3bd-94ac589f1eaf
Fenfuram;soil;agricultural;kilogram;856718a4-b0d0-50d1-8f3a-f40743a12151
Hydrogen sulfide;air;non-urban air or from high stacks;kilogram;0b0ea9d1-9c54-4e23-bcfc-1b8fc2cf0358
Carboxylic acids, unspecified;water;ground-, long-term;kilogram;d7e798b0-18c9-495e-a590-e3fc7d5491ba
Thifensulfuron-methyl;soil;agricultural;kilogram;4bafafca-ff89-46aa-9aaf-c93667df13a4
Methane, non-fossil;air;unspecified;kilogram;da1157e2-7593-4dfd-80dd-a3449b37a4d8
Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b;air;low population density, long-term;kilogram;b018c97d-8fea-4258-b4d3-6a65669c77f4
Cadmium;air;non-urban air or from high stacks;kilogram;e2d58f90-9aac-4ac4-87f7-bbd6cfc358e3
Neptunium-237;water;ocean;kilo Becquerel;65729ea1-eadb-4ca8-a573-1069a3d5f891
Propiconazole;soil;agricultural;kilogram;f7c6455a-51e5-4aba-8361-99b98d47c47b
Acrylonitrile;air;low population density, long-term;kilogram;4a28ea6f-3e26-4a84-a8f5-6a9596651d1c
PAH, polycyclic aromatic hydrocarbons;water;ground-, long-term;kilogram;edef6579-93cd-4971-98ac-4241071af450
Manganese, in ground;natural resource;in ground;kilogram;c2586875-bb56-4b1e-84c5-5ff255a1108b
Cymoxanil;soil;agricultural;kilogram;7427c8ff-5f18-4e0e-9633-64c088b69fd8
Formamide;water;unspecified;kilogram;f127acc1-4904-448c-9b46-e0c4d2da8bda
Diborane;air;low population density, long-term;kilogram;35087164-f31a-49b4-9518-c559e483fbe6
Silver-110;air;non-urban air or from high stacks;kilo Becquerel;2c9e7fba-dd57-4294-8a5e-2aa489930f69
Chlorothalonil;soil;agricultural;kilogram;06b8a67f-5044-4060-be71-04e1dfc31e24
Cerium-144;air;unspecified;kilo Becquerel;8aed2c21-f23c-4b4b-877e-69c2aa519a47
Antimony;air;low population density, long-term;kilogram;fa39136e-1ef6-43c1-af68-104da104568d
Benzene, ethyl-;air;non-urban air or from high stacks;kilogram;e0e605c8-370b-4b5a-b6d4-2e7a5a1a6709
Azinphos-methyl;soil;agricultural;kilogram;c10f1360-e1dc-44fa-8c2d-00bdd8524724
Diisobutyl ketone;water;ground-;kilogram;7d58b774-db61-4a8f-9072-d051c494a64f
Oils, non-fossil;water;surface water;kilogram;8244db98-b33f-4f4e-98e5-39dd130a1713
Benthiavalicarb-isopropyl;soil;agricultural;kilogram;e49a8d07-023a-543e-aa22-424643e01a24
Furan;air;unspecified;kilogram;284d6491-de2c-4124-95db-7732cbb5136c
Iodine-131;water;surface water;kilo Becquerel;ab9fef9d-1b47-4d79-a28a-0132dfa18020
Scandium;soil;agricultural;kilogram;df0ba4e1-ab58-4e03-ac9e-05c76ebfa7ec
Bromine;air;unspecified;kilogram;c24f5894-f95e-4661-ba76-130397348894
Sodium, ion;water;ground-;kilogram;ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab
Aluminium;air;lower stratosphere + upper troposphere;kilogram;d96403bf-902e-4b7a-8ffd-32fe09e4017f
Diborane;water;unspecified;kilogram;5ff293fa-85f0-4d44-b63b-00f651316fad
Iodine-129;water;unspecified;kilo Becquerel;777160e1-99a9-4a03-b189-8c1af57ee560
Methyl acrylate;air;low population density, long-term;kilogram;17d135a5-2367-40d1-864b-fe817cd2284e
BOD5, Biological Oxygen Demand;water;ocean;kilogram;f012d2d5-ebb4-4531-8285-0b98af3dcbd4
Phthalate, dibutyl-;water;surface water;kilogram;c10883f9-143d-4f6e-971f-a62174491d4d
Methyl acetate;water;ground-;kilogram;f3760828-91d3-4477-97fa-eaf4cd98dd43
Dichlorodimethylsilane;air;unspecified;kilogram;9547aff9-e1fc-5fad-a674-9b9a9fdb1c9c
Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b;air;urban air close to ground;kilogram;033d3a16-e1a2-4ce8-8769-f4ea867801ca
Tellurium-123m;water;ocean;kilo Becquerel;03bd55c6-c37d-4205-aaa2-3c1f3759a0cd
Magnesium;water;surface water;kilogram;7bdab722-11d0-4c42-a099-6f9ed510a44a
Manganese-54;air;lower stratosphere + upper troposphere;kilo Becquerel;fdd3a558-5d4d-4ca0-b0a5-950051dc92da
Lenacil;soil;agricultural;kilogram;6b7a3386-4aa7-4e58-9450-41130dbfa099
2-Phenylphenol;soil;agricultural;kilogram;5357f101-f2df-5f6e-b534-f1705b597773
Methane, fossil;air;unspecified;kilogram;0795345f-c7ae-410c-ad25-1845784c75f5
Sulfur;water;ground-;kilogram;c2cc0ba3-a0c4-4bb4-9b85-3ff9dae2061f
2-Methyl-2-butene;air;low population density, long-term;kilogram;394c876b-9b10-4f7f-b2b7-4e61b691d7c6
Curium alpha;water;ground-, long-term;kilo Becquerel;a8ed3760-106f-40e2-8a34-6b710a4c9090
Mercury;soil;industrial;kilogram;e2128dc4-e065-4030-81b3-c978d7bc48ec
Cobalt-60;air;non-urban air or from high stacks;kilo Becquerel;441ef9b3-0df0-461b-bd84-358973e0c2ca
m-Xylene;water;ground-, long-term;kilogram;b793793a-fc48-409c-9d5a-441777c82ba5
Transformation, to urban, discontinuously built;natural resource;land;square meter;55beee8d-d04e-4307-bb0e-4e113dc07ee7
Butralin;soil;agricultural;kilogram;4fe97589-e19a-58f3-8356-c4e55b4703cb
Isocyanic acid;air;unspecified;kilogram;ca6e057b-6b74-4ec2-83b0-0e82b98d97f2
Chlorosilane, trimethyl-;air;non-urban air or from high stacks;kilogram;5ca10fd5-fb77-43ad-969f-c47808244801
Fluorene;water;surface water;kilogram;e145d4fa-5ac7-4435-8f4d-de807fbe1a31
Occupation, lake, artificial;natural resource;land;square meter-year;69dfa439-8e4e-4cae-bb0c-85a8aa8b9a73
Curium alpha;air;urban air close to ground;kilo Becquerel;26328cc0-eaef-49b4-9c42-2396313bbb5e
Cobalt, Co 5.0E-2%, in mixed ore, in ground;natural resource;in ground;kilogram;02e8658e-3c88-404c-865d-4d4934661ea6
Transformation, to grassland, natural (non-use);natural resource;land;square meter;fe17e7c1-9574-4880-b7e6-ec09c2e3ae5d
Indeno(1,2,3-cd)pyrene;air;unspecified;kilogram;76608f33-7127-47f2-9718-383b3efe3b43
Fluorspar, in ground;natural resource;in ground;kilogram;0fa4f51e-b0dc-5d11-84d3-b32f0f3c88d5
2,4-DB;air;non-urban air or from high stacks;kilogram;0b2a8601-aa6e-42e9-8091-21cba87c0f0c
Sulfuric acid;water;surface water;kilogram;6ec8c964-83df-42f3-a1ae-35c1f905cfba
2,4-D ester;air;non-urban air or from high stacks;kilogram;99e1284e-58fc-4652-bc24-b796b858b24e
Cesium-136;water;unspecified;kilo Becquerel;f522291f-df84-496b-90c9-433bc6a66a5b
Pumice, in ground;natural resource;in ground;kilogram;4402f445-984c-4728-be22-6f9aea1146b9
Dazomet;soil;agricultural;kilogram;b383d294-1771-5b63-b912-8de9e9e7f1d6
Protactinium-234;water;ground-, long-term;kilo Becquerel;d1954c78-79d4-494e-9a96-39e8c2215fc9
Sodium;air;low population density, long-term;kilogram;01248058-8a0f-40f6-8555-13ec37c7931d
Hydramethylnon;soil;agricultural;kilogram;4c99e2cb-60ae-499e-aae1-c983fb3bd9f2
Occupation, annual crop, non-irrigated, intensive;natural resource;land;square meter-year;e063ee9c-9850-42b5-b01e-4cc9b5ad7152
Boron carbide;air;unspecified;kilogram;4c0d236e-e50f-409e-b84b-b053da3394fa
t-Butylamine;water;ground-, long-term;kilogram;d0aaa60f-40d9-4c12-a486-954333aa549f
Chromium VI;water;ocean;kilogram;81b3321a-c9d8-4104-a974-5460f1bc5029
Aldehydes, unspecified;air;low population density, long-term;kilogram;5f1878da-0442-40c8-8c89-7173d67697cf
Noble gases, radioactive, unspecified;air;unspecified;kilo Becquerel;fef20853-5b12-4b7f-8228-0dcbe0baba1c
Mercury;air;non-urban air or from high stacks;kilogram;5ec9c16a-959d-44cd-be7d-a935727d2151
Vanadium, ion;water;ground-;kilogram;ed1fd27e-014a-41cf-842f-7b2022b0be79
Trimethylamine;air;unspecified;kilogram;8e0afcd9-9955-41d4-8ad0-397a38f82dca
Xylene;air;low population density, long-term;kilogram;c8214570-8e2d-4ccf-b9d7-aabc17068d4e
Pymetrozine;soil;agricultural;kilogram;066a904d-beba-47a4-a153-3981ca3554e0
Polonium-210;air;low population density, long-term;kilo Becquerel;6d8bddf2-fb89-466b-bbb5-0a3b4ee5df81
Transformation, from mineral extraction site;natural resource;land;square meter;64d99cb5-3b4f-4195-b86f-c5f45b4dcd19
Dimethipin;soil;agricultural;kilogram;08fd6c23-2f15-440a-a366-ebcc2b6b4f3d
Methane, chloro-fluoro-, HCFC-31;air;low population density, long-term;kilogram;8b1912e7-fa62-4fa7-9d33-46da503ad788
Carbon monoxide, fossil;air;lower stratosphere + upper troposphere;kilogram;a3beb5ac-5149-47f6-a035-53fc5030f10a
Proquinazid;soil;agricultural;kilogram;19c48bf5-6116-5941-877a-ad23501dedb1
Tributyltin compounds;water;surface water;kilogram;383f5952-45f7-4703-854e-41cd7f9cd8da
Selenium;air;lower stratosphere + upper troposphere;kilogram;fbfabc26-84d9-46cd-9d1b-1a0060325b64
Energy, potential (in hydropower reservoir), converted;natural resource;in water;megajoule;c0dd7ccd-9e7a-42b3-b899-dfd18c2150ca
Uranium alpha;air;urban air close to ground;kilo Becquerel;87af2811-8d7f-490b-81b4-312ef7662604
Clothianidin;soil;agricultural;kilogram;1541559e-1e25-5d7b-9d0b-dc45386e7c1c
Thallium;air;lower stratosphere + upper troposphere;kilogram;9182d01f-27f3-4b65-a183-07508dfc5981
Radium-226;water;ocean;kilo Becquerel;74a0aabb-e11b-4f3b-8921-45e447b33393
Propylene oxide;water;ground-, long-term;kilogram;e38bceb5-e847-472a-9ea9-1885d958a6b5
Fluosilicic acid;water;surface water;kilogram;8bd0fbe9-8a4f-4367-bf7e-5cc52bc80185
1-Pentene;water;surface water;kilogram;f3cf9958-739f-41c1-a679-f550cf0e9b6c
Ethanol;water;ground-;kilogram;8ee2ff7f-e7f6-4156-9cc2-84700d1ec7f3
Thiophanat-methyl;soil;agricultural;kilogram;423112a9-b4c4-4041-8854-57bffde7b9cc
Propylamine;water;ground-, long-term;kilogram;b5f2d9eb-44b9-41ba-a948-e75b794e5b07
Iodine-131;water;ground-;kilo Becquerel;eea0ae1c-7a64-481c-a24d-fb6a3b8c5290
Technetium-99;air;lower stratosphere + upper troposphere;kilo Becquerel;06a2e2b7-0c98-4a77-8cc9-84349e2f3fcf
Ethane, 1,1,1-trifluoro-, HFC-143a;air;unspecified;kilogram;e86bfec2-1025-4fa2-90b1-81e35e621e91
Water, unspecified natural origin;natural resource;fossil well;cubic meter;2caa889e-8187-459d-963a-fa47a79c5378
venting of nitrogen, liquid;social;unspecified;kilogram;2ace0878-9d46-45ce-9321-8c3a6d73e950
Boron;soil;forestry;kilogram;4fb0979b-8311-4615-9e98-393d25a9c0bc
Acetyl chloride;water;surface water;kilogram;d1528862-956f-4441-b2ac-cce8ae963805
Manganese-54;water;ocean;kilo Becquerel;147b91df-513b-4784-923a-180c2a5b1434
Silver, Ag 1.8E-6%, in mixed ore, in ground;natural resource;in ground;kilogram;45ed0c16-0e34-45f1-8bf9-3b1ce8489e73
Methyl parathion;soil;agricultural;kilogram;4218b9ea-78e7-44b5-b4e1-5a0fca05aeb8
Oxyfluorfen;soil;agricultural;kilogram;19ca9276-e5c6-47f5-a3a4-18284d2a27c3
Chromium-51;water;ground-;kilo Becquerel;a1a91001-5a20-42d4-b146-21fb2850f0b1
Benthiavalicarb;soil;agricultural;kilogram;40018f22-3bae-5e4e-a987-41b1a85ee1eb
Occupation, permanent crop, irrigated, intensive;natural resource;land;square meter-year;3afbc2d8-1b51-4d43-87a7-e68291c1e999
Methane, dichlorofluoro-, HCFC-21;water;surface water;kilogram;d8fc7282-04be-4c6f-ba85-60b0444af8ae
Acrylonitrile;air;lower stratosphere + upper troposphere;kilogram;9808cb2d-f1d8-41c2-9a8d-74d5092b27ec
Trifluralin;soil;agricultural;kilogram;91b452dc-ddbd-40a4-9281-33303109495e
Methane, dichloro-, HCC-30;air;non-urban air or from high stacks;kilogram;d4b61c6c-a620-4a91-afc6-ca87ef97b55a
Hypochlorite;water;surface water;kilogram;84f7125c-2ada-4bb1-abc6-554c40d1eeed
Nitrogen;water;ground-;kilogram;0c150bb4-fd1a-43f8-b6c9-5dfda8dadb6c
Solids, inorganic;water;ground-, long-term;kilogram;86b8d6ec-2f99-4f25-a1aa-394807abdb90
Particulates, < 2.5 um;air;urban air close to ground;kilogram;230d8a0a-517c-43fe-8357-1818dd12997a
Heat, waste;soil;agricultural;megajoule;7966394e-6a5b-4069-97a1-1b99f8b7bcb0
Methyl pentane;water;unspecified;kilogram;f7ea1420-3b1b-4bc8-9f9e-fdd15771c0d4
Cobalt;soil;industrial;kilogram;381a22c9-3722-4378-810d-86958f7b6d32
Benzal chloride;air;non-urban air or from high stacks;kilogram;1b4810ed-4537-4cca-83ef-5af8a04668a7
Furathiocarb;soil;agricultural;kilogram;af97a8ee-abed-4866-9330-89844b9f135e
Hydrocarbons, aliphatic, alkanes, unspecified;air;unspecified;kilogram;2451f9df-0596-49ec-8380-08e4ad75a153
Ethane, 1,2-dichloro-;water;ocean;kilogram;6292cdc2-9abd-4a50-8a0b-43471e07b369
Argon-41;air;unspecified;kilo Becquerel;e7edd471-6c72-42b0-8c2b-8dc9f1959c63
Tetramethyl ammonium hydroxide;air;unspecified;kilogram;5186b1e9-506c-4846-994d-789c5204b38a
Iodide;soil;unspecified;kilogram;22b18b15-712c-4475-a6a3-e245da9252b6
Lead, in ground;natural resource;in ground;kilogram;fbcb9c7a-eea7-4694-ba6c-568e01d28883
Chlorine;air;lower stratosphere + upper troposphere;kilogram;fb598112-aae8-4185-b71e-0a8f2c631aac
Antimony;soil;unspecified;kilogram;c49fb4cd-eed0-4438-9052-9612473cdbae
Radium-226;air;non-urban air or from high stacks;kilo Becquerel;d1679eda-eac2-4be4-876f-3be480c53dc4
Fluoride;soil;unspecified;kilogram;de875382-6ef2-454c-b828-2c3a5080d39c
Azaconazol;soil;agricultural;kilogram;0f74b213-664e-5da8-b700-bf2c01a9c57a
Radium-224;water;ocean;kilo Becquerel;0a7de246-d762-4210-8656-56e1f26249b6
Triclopyr;soil;agricultural;kilogram;e44fd74a-5967-4e79-bad0-08e7363b630c
Cesium-136;water;surface water;kilo Becquerel;fd000a8d-2e90-4042-b148-cfb6bdfbbff5
Phosphoric acid;water;unspecified;kilogram;cefa3637-739c-5e9f-99a6-2456e6a44772
Ethylamine;water;ocean;kilogram;848c080f-be82-441d-9474-a53226288309
Ruthenium-106;air;urban air close to ground;kilo Becquerel;6d431d93-486c-4582-a7e8-54dc653c4378
Plutonium-alpha;water;unspecified;kilo Becquerel;a9336e5c-85b9-4f12-b177-92b9bb5bdd35
Sodium-24;water;ground-;kilo Becquerel;f9075059-92a7-4056-aece-d85a8bd6b2b9
N-Bromoacetamide;air;lower stratosphere + upper troposphere;kilogram;bbff44a2-cd6d-4200-98c7-e4f772fd24c5
Cadmium;soil;unspecified;kilogram;12d6029e-3801-42ee-a1bc-1ebf936884fc
Hydroxide;water;ocean;kilogram;8f6f8a9b-a240-4f27-82e8-99340be4918f
COD, Chemical Oxygen Demand;water;ground-;kilogram;be10dd54-eb4d-48ae-9e14-7d79ce8b170d
Xenon-138;air;non-urban air or from high stacks;kilo Becquerel;7c44db6f-bf0e-4a63-bd94-d376ec941786
Hydrogen peroxide;air;lower stratosphere + upper troposphere;kilogram;2fd1f829-b1c3-4464-bc13-315d40387228
Curium alpha;water;surface water;kilo Becquerel;7f2b6da3-7046-4d25-b648-c449126dc511
Ethene, chloro-;air;low population density, long-term;kilogram;68b769b3-46f3-4b8e-a4f3-45a0fd85bf1b
Nitrogen, organic bound;water;surface water;kilogram;d43f7827-b47b-4652-8366-f370995fd206
Aziprotryne;soil;agricultural;kilogram;3f3d97d7-6ecb-5b48-8bb1-2bada023950e
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;water;ground-, long-term;kilogram;cce10142-69c4-4a72-a010-ac6b6abad1d3
Copper, ion;water;unspecified;kilogram;615b1460-6860-4cf6-8678-ad92c03c5e8b
Fungicides, unspecified;water;unspecified;kilogram;6185fd6b-02a7-4db5-a5dd-f4b7445f9ce5
2-Methyl-1-propanol;water;unspecified;kilogram;446e7a93-6ac4-4bdf-b97d-03f683c7488c
t-Butyl methyl ether;water;unspecified;kilogram;3d59d864-b6c3-4315-ab21-2c2ba2119ad1
Chloride;water;ocean;kilogram;97818104-9cc2-4323-97d5-c896ce171f86
4-Methyl-2-pentanone;water;ground-;kilogram;b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c
Anthranilic acid;air;non-urban air or from high stacks;kilogram;2cfb7e90-7484-48e3-9885-a7f097965ec3
Hydrocarbons, aromatic;water;ground-;kilogram;b50cbca2-b548-44e2-8acd-afa34d55e055
Phthalate, dibutyl-;water;ocean;kilogram;f74f45cd-431c-48a5-b0f7-dc4632089fb4
Ethylene oxide;air;low population density, long-term;kilogram;d800a996-a9ef-488f-900d-28a5b6ede9eb
Tellurium-123m;water;surface water;kilo Becquerel;2f36d881-55bd-44ed-a383-a97cd4c53b16
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;air;lower stratosphere + upper troposphere;kilogram;e385da6d-8c5a-42ff-a8fe-d18943079774
Formate;water;unspecified;kilogram;c1ed95a3-cf8a-4ab4-a687-e98b95301adc
Basalt, in ground;natural resource;in ground;kilogram;ac3a8914-35f0-4c34-a956-f26b3a053e4a
Oils, unspecified;soil;unspecified;kilogram;21f77eaa-6f3e-426d-8932-fde33cd936d6
Technetium-99m;water;ground-, long-term;kilo Becquerel;bd234138-8835-43c4-837b-4b8614bdfa69
Thallium;air;unspecified;kilogram;18aa2daa-0188-4328-b24b-1ad1398ecf81
Barite, 15% in crude ore, in ground;natural resource;in ground;kilogram;c13beafb-2aed-4a52-b09a-78d28913b6ce
Methane, dichlorodifluoro-, CFC-12;air;urban air close to ground;kilogram;31a3e44c-4098-461e-aba2-f79540e05087
Methyl acetate;air;lower stratosphere + upper troposphere;kilogram;435b0dec-6a6a-4f44-8fa4-0988332459f5
Cobalt;soil;agricultural;kilogram;9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e
Bromine;air;non-urban air or from high stacks;kilogram;d32f9dd8-9514-4c22-8c99-2e108609731f
Ethene, tetrachloro-;air;unspecified;kilogram;9bc66656-9f37-44bc-ae0b-5d5243b8137e
Methane, dichlorofluoro-, HCFC-21;water;unspecified;kilogram;2460ff3a-b368-4224-9c0d-0900fd29608f
Diethylene glycol;air;low population density, long-term;kilogram;51fb4920-7f49-47ba-b02f-9574accf731d
Acetic acid, trifluoro-;air;urban air close to ground;kilogram;f38210d0-4566-4497-b270-662028efc0c6
Ruthenium-106;water;ground-;kilo Becquerel;47367f49-cc19-46a1-9b51-c7ceed075bff
Magnesium;soil;industrial;kilogram;581ddcdf-82b7-4f87-83ee-761a44fea7f7
Tebuconazole;air;non-urban air or from high stacks;kilogram;65a6b1d7-ced3-4ae3-9789-c82060af6b2f
Hydrogen chloride;air;unspecified;kilogram;c941d6d0-a56c-4e6c-95de-ac685635218d
Sulfuric acid;air;lower stratosphere + upper troposphere;kilogram;3caec0e2-2d07-4463-abae-bef6a0d4bbdb
