Cobalt-58;air;urban air close to ground;kilo Becquerel;7ab5611b-c200-464f-8edf-b7b59ca1889d
Zinc II;water;surface water;kilogram;541b633c-17a3-4047-bce6-0c0e4fdb7c10
Benz(a)anthracene;air;unspecified;kilogram;4db9bb53-4bdd-4f32-a6a8-521f58c5825c
Ethyl acetate;water;surface water;kilogram;edd13644-5212-4e83-9fee-9358521a6b42
2-Methyl-1-propanol;air;unspecified;kilogram;47bee45d-6d2b-48a6-a0c8-fcb8debc7f5d
Xenon-133;air;urban air close to ground;kilo Becquerel;8cebaf1d-94b3-4770-9b76-5b35ee06ed9a
Selenium IV;air;urban air close to ground;kilogram;a79be2ee-ac83-4328-a136-a34ba1f99089
Potassium-40;water;ocean;kilo Becquerel;c52555d3-077e-4970-9089-f5d30ab1212e
Hydrogen-3, Tritium;air;non-urban air or from high stacks;kilo Becquerel;0cdaaa7e-3c23-419d-8ad5-12dc93c2e1e3
Technetium-99;air;urban air close to ground;kilo Becquerel;953542ee-3bba-451b-b071-385e699f2f74
Sodium hypochlorite;air;urban air close to ground;kilogram;2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b
Diisobutyl ketone;water;surface water;kilogram;e9514abc-d441-49cb-84f6-0815ffa693fc
Actinides, radioactive, unspecified;air;lower stratosphere + upper troposphere;kilo Becquerel;c56df4f7-c9e9-4892-a045-4b2fb93ff297
Thorium-228;water;ground-;kilo Becquerel;caae5c9b-66bf-4e1a-aa73-f84d11a41753
Exported energy - electricity;inventory indicator;output flow;megajoule;3a813213-cdbc-4bd7-a888-f75fbda0538a
Barite;water;surface water;kilogram;e54cd899-0a5e-46b6-a43d-d555ac0af682
Technetium-99;air;unspecified;kilo Becquerel;2e972b23-f14e-477d-9360-7a88a35f0501
Propylamine;air;lower stratosphere + upper troposphere;kilogram;f4acd7b6-e3a1-44d9-b3ce-4abcf440f6fc
Imazapyr;soil;agricultural;kilogram;a72e7983-329f-4fb7-9b05-77efe97717e4
Iodide;water;ocean;kilogram;4b09c2cb-937f-43a5-a3f8-b20ff8f047d3
Hydrocarbons, unspecified;water;ground-, long-term;kilogram;5e08c84c-69a2-4f0b-b3b3-6b7f0925712b
Metolachlor;soil;forestry;kilogram;2cf2c41e-3980-529a-ab58-872e32914fbb
Acetonitrile;water;surface water;kilogram;b4604f84-4a09-412e-86ed-078533d9da5d
Pronamide;soil;agricultural;kilogram;30e130e0-ff90-4e07-9cda-c53b81e0bbe6
Copper ion;air;urban air close to ground;kilogram;88cde01c-df69-40bb-9b14-6eac71bea5b8
Clopyralid;soil;agricultural;kilogram;a40f1ce3-e72f-48fa-8bba-174a1d4bf922
Scandium;air;non-urban air or from high stacks;kilogram;17505bf8-40af-4580-8608-5841ff063d23
Propiconazole;water;ground-;kilogram;c1e943d6-a301-431d-ab72-779b5589deaf
Pd, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore;natural resource;in ground;kilogram;535bbc83-033b-42fe-9a68-8dc9eb420385
Phosphine;air;unspecified;kilogram;097cecfb-bed2-43a0-81b7-c153d0bb14b9
Dichlorprop;air;non-urban air or from high stacks;kilogram;834ffc71-e8a1-4b2d-b960-8a924c708954
Nitrogen;soil;unspecified;kilogram;b748f6f1-7061-4243-89c7-3f2d01dcec07
Sulfate;air;urban air close to ground;kilogram;826677aa-8347-4494-85da-a26fe3e1e824
Aldrin;soil;agricultural;kilogram;594fdc19-25cd-4c22-b3f3-58b1f2f42965
2,4-D ester;air;non-urban air or from high stacks;kilogram;99e1284e-58fc-4652-bc24-b796b858b24e
Antimony ion;air;non-urban air or from high stacks;kilogram;43b29ad9-26dd-4838-b931-6216e55a0120
Benz(a)anthracene;water;surface water;kilogram;ad3f2ad1-7386-4725-9b33-57392b5c22ac
Ozone;air;non-urban air or from high stacks;kilogram;404a34e3-251d-4d4f-9f53-9c27f99bfc0e
Transformation, from dump site, sanitary landfill;natural resource;land;square meter;b79e26a0-88db-441f-b79b-508506e81b93
Niobium;natural resource;in ground;kilogram;8de8befc-efa2-5d07-a58b-b29ea97a3f41
2,4-D;water;ground-;kilogram;4d7c44eb-4910-5a23-be35-3e78bf864d12
Methyl acetate;air;low population density, long-term;kilogram;0d4989fd-00e3-4522-905f-2ab6a1bd5677
Iodine-129;water;ocean;kilo Becquerel;27f767b3-3ab6-41bd-9c5f-524104b23dce
Suspended solids, unspecified;water;ground-, long-term;kilogram;60ed557b-8f2f-4d88-8508-86e7d83aef74
NMVOC, non-methane volatile organic compounds;air;urban air close to ground;kilogram;175baa64-d985-4c5e-84ef-67cc3a1cf952
Cyclohexane;water;surface water;kilogram;1fd12487-3082-4e34-b211-8ba77d1f51f6
Cobalt-60;air;unspecified;kilo Becquerel;ab4a11c8-14f8-40f1-8c4e-888347bb2546
Occupation, wetland, inland (non-use);natural resource;land;square meter-year;db1e4137-27a3-4b89-99af-42a18271c144
Thorium-230;air;non-urban air or from high stacks;kilo Becquerel;4eb24f81-0468-4b92-bae3-8b12dfc90438
Sulfuric acid;air;unspecified;kilogram;99c65c6a-6871-40ba-af79-5bd6851688e4
Tin ion;soil;unspecified;kilogram;85a764f2-a810-4b20-bc86-a45604262fda
Isoproturon;soil;agricultural;kilogram;04f9be83-433e-4564-af72-98e463e5b616
Transformation, to traffic area, rail/road embankment;natural resource;land;square meter;04eb0695-e67b-46e5-9516-da6bde119822
Lauric acid;water;unspecified;kilogram;4dc5b593-5953-57de-b908-c3c34a558f40
Occupation, traffic area, road network;natural resource;land;square meter-year;26efe47c-92a5-4dea-b4d0-eac13e418a58
1-Pentanol;water;ground-;kilogram;5074e239-b510-49aa-928c-fcdb462481d8
Fluazinam;soil;forestry;kilogram;b0fe9b88-db33-527a-9b9b-1a5434d5bad7
Cu-HDO;water;unspecified;kilogram;4b4530b5-89d5-4127-b8a5-96fc50972e26
Aluminium III;air;low population density, long-term;kilogram;46e63323-cffd-4c46-829b-5f006b50fa9b
Herbicides, unspecified;soil;agricultural;kilogram;41625ba3-8bf4-4d2a-b634-fddcdf622282
Pyridate;soil;agricultural;kilogram;46bce580-a40e-4bb4-a835-083a519f3b50
Dimethenamid;water;surface water;kilogram;8fc441e0-0d97-46b9-b84b-ed2689d9014a
Acetic acid, trifluoro-;air;unspecified;kilogram;d4f209e8-335f-4a2f-9384-77a23fbc7dee
Chloroacetic acid;water;ground-, long-term;kilogram;f2127292-61a1-43a3-bae2-fab282d5e941
Barium-140;air;lower stratosphere + upper troposphere;kilo Becquerel;e00fd1b8-6eb9-43c2-b6b1-2f6a7d37f981
Uranium-234;water;ocean;kilo Becquerel;28b4d99e-6111-4ef9-8c34-10f94fff9309
Polonium;natural resource;in ground;kilogram;0407ec6b-8635-57d0-b250-b06e53b28d32
Isopropylamine;air;low population density, long-term;kilogram;79507960-3ff9-473b-9343-2dad237426e1
Ethane, 1,1,2-trichloro-;air;low population density, long-term;kilogram;e75faf77-8341-4223-8b46-72391fd0f312
Methane, tetrafluoro-, R-14;air;lower stratosphere + upper troposphere;kilogram;6d023c39-c04e-4305-b2e4-adc89b53e708
Zinc, Zn 0.63%, in mixed ore;natural resource;in ground;kilogram;f8f1ba14-9934-4678-8a78-e2cf1fce7775
Iron ion;soil;industrial;kilogram;98693cdf-d9fc-43ed-bfe6-78dfe5742d33
Fenoxaprop ethyl ester;soil;agricultural;kilogram;b700cb75-eeff-444c-aabc-ea4dbd7a630e
Aluminium III;water;unspecified;kilogram;7880e65c-0321-4295-ba55-3186ad36e489
Phosphorus;water;ground-;kilogram;b1fca66f-8e83-469a-a7b5-018e14d5d545
Antimony ion;air;unspecified;kilogram;77927dac-dea3-429d-a434-d5a71d92c4f7
Suspended solids, unspecified;water;unspecified;kilogram;693921ef-e02d-4072-add0-55aa4631b213
Diethylamine;air;unspecified;kilogram;34698efa-71c8-4fec-9a43-6529f45887ac
Iodine-131;water;ground-;kilo Becquerel;eea0ae1c-7a64-481c-a24d-fb6a3b8c5290
Titanium ion;water;ocean;kilogram;2beb46d1-2d1d-48ca-bf95-f0668fed29bf
Radium-228;water;ground-;kilo Becquerel;fe807c9d-7e35-4500-9511-25b92cd6fe53
Chlorantraniliprole;water;ground-;kilogram;a0d6d395-21b7-53ab-9340-2c89b7feb7ff
Boron carbide;air;non-urban air or from high stacks;kilogram;8a2ab025-c85d-49f0-9229-45f211ea6890
Cobalt-58;air;unspecified;kilo Becquerel;70d0e8c8-8c46-4eee-ad05-92f05e8f129e
Butralin;soil;agricultural;kilogram;4fe97589-e19a-58f3-8356-c4e55b4703cb
Fluxapyroxad;air;low population density, long-term;kilogram;90d5fd6a-ba11-5471-bd6b-d4ba12b90354
Manganese-55;water;ocean;kilo Becquerel;6ed06a59-4fd1-422e-a397-4c3274596701
Formaldehyde;air;unspecified;kilogram;a861cfae-a310-4e9d-b9eb-5d555c9a684c
Sulfur hexafluoride;air;unspecified;kilogram;35d1dff5-b535-4628-9826-4a8fce08a1f2
Carbaryl;water;ground-;kilogram;ea348137-f175-4ec7-a6a8-a4854260659a
Tebuthiuron;air;non-urban air or from high stacks;kilogram;158ce58f-9053-5b23-9db3-65fbb0b9106b
Sodium hydroxide;air;low population density, long-term;kilogram;569d6913-cb05-4f39-8543-9f7c5cc845f8
Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin;air;low population density, long-term;kilogram;e69dfe04-4b45-4e87-a6ce-08b1af61ca22
Fresh water (obsolete);water;surface water;cubic meter;8bdedc25-af46-4c46-9b3a-670d0c177d8f
Monochloroethane;water;ground-, long-term;kilogram;48cb6314-1cbe-4ab1-9374-00720b682531
4-Methyl-2-pentanone;air;lower stratosphere + upper troposphere;kilogram;a6dd536a-5443-4c23-bb5e-60f0fa68af13
Beryllium II;water;ground-;kilogram;fa89c354-2263-4ed2-ac56-99946be5c665
Ethane, 1,1,1-trichloro-, HCFC-140;water;surface water;kilogram;9b77be37-3f9d-4ecf-b7b1-86e8390bcf2e
Niobium-95;water;ocean;kilo Becquerel;b5a90600-3fe4-4d46-9e4a-2c9f4d87675c
Curium alpha;water;surface water;kilo Becquerel;7f2b6da3-7046-4d25-b648-c449126dc511
Mercury II;air;urban air close to ground;kilogram;a850e6de-a007-432f-be7f-ce6e2cf1f2ae
Transformation, from urban, green area;natural resource;land;square meter;83a691df-1e4a-4cee-bcdb-17b7bd0c8c35
Acibenzolar-S-methyl;soil;agricultural;kilogram;5b834f01-a5dd-5d6c-94cb-2f5d262d3ccf
Particulate Matter, > 2.5 um and < 10um;air;unspecified;kilogram;b967e1bf-f09b-4c89-8740-ace21db47bba
Occupation, pasture, man made;natural resource;land;square meter-year;59ded913-17fe-4b3e-80cb-79b97cdbef9a
Propanol;water;surface water;kilogram;3277a622-8234-4c73-ba22-526cf9a0fccc
Hypochlorite;water;unspecified;kilogram;57f006f6-e406-404f-8afe-2eb891f713ad
Chlorothalonil;soil;forestry;kilogram;87a1b489-3846-537a-8819-977df3df566e
Ethephon;water;surface water;kilogram;e732d6dc-d502-4e03-8a5e-6c2644136b5f
Antimony-124;water;surface water;kilo Becquerel;077b92b0-0610-48ba-9ff8-55c13e98364b
Benzovindiflupyr;soil;agricultural;kilogram;1afd6f3b-1785-5093-a64d-aa7a89d752ba
Methanol;water;surface water;kilogram;e1b4f61b-e191-4c48-852b-58b11b2245eb
Caesium-134;water;ground-, long-term;kilo Becquerel;3860fbca-8a2b-4297-803b-55ee227cab79
2-Methyl-1-propanol;water;ground-;kilogram;d3f6f514-41e1-4b24-aa56-7d403839a4dd
Fipronil;water;unspecified;kilogram;8f92325c-4d46-5658-8db0-f88e734c5be1
Hexamethyldisilizane;air;lower stratosphere + upper troposphere;kilogram;082c37bb-a9f2-46e7-97de-5a023050ab7a
Acetone;water;unspecified;kilogram;d78a3d22-4bed-4ad3-8a9c-1cc4645188d0
Cobalt-60;air;non-urban air or from high stacks;kilo Becquerel;441ef9b3-0df0-461b-bd84-358973e0c2ca
Transformation, to lake, artificial;natural resource;land;square meter;84b65d8f-2edd-4ddd-8f68-ca28d1c681b0
Mercury II;water;ground-, long-term;kilogram;40f89b03-64f8-466d-9480-bca47d8a435c
Methanol;water;unspecified;kilogram;ee2c5c6c-ff01-4151-8332-d4bf1508c759
Curium-244;air;unspecified;kilo Becquerel;8c64a7e7-0f81-410f-a0df-cbea124dd203
Potassium I;air;low population density, long-term;kilogram;926fdcf3-6c44-44e2-acb6-159060ac65cf
N-Bromoacetamide;air;urban air close to ground;kilogram;e9a52ea8-864d-4ed7-94dd-64bef4cae2cd
2-Propanol;water;unspecified;kilogram;e92a1310-603c-4346-85b8-e4e3192cd75c
Manganese-54;water;surface water;kilo Becquerel;9a12a4c4-c03e-43fb-a448-4d911f539e64
Ethanol;air;low population density, long-term;kilogram;dbafa5bd-48d1-455a-8042-7d631d913745
Transformation, from urban, discontinuously built;natural resource;land;square meter;ba94eeb5-4b68-4848-a86e-71a9f3b70a4c
Transformation, to unspecified;natural resource;land;square meter;512a5356-8059-4772-a43f-42e3c4f3d299
Triethylene glycol;water;ground-;kilogram;a2dbe034-4c91-4cc6-9845-81d9698b9f2d
Methane, dichloro-, HCC-30;air;urban air close to ground;kilogram;2716807d-0266-48ff-bb7a-6e6c5fbfd5c5
Titanium ion;air;non-urban air or from high stacks;kilogram;4a156a66-eb3e-4f87-90a2-ccd13bf942ff
Magnesium;water;ocean;kilogram;1a217018-e3e5-499c-9eb5-5aacb9e6ae9a
Silver I;soil;forestry;kilogram;48dbf4b1-0b2a-4bf5-a190-2d7fc465bda4
Lufenuron;soil;forestry;kilogram;5fa3d4bb-dbf7-5892-822e-20cc512775ec
Transformation, to cropland fallow (non-use);natural resource;land;square meter;54b82481-32a3-4e82-bac7-1df475dbc80c
Ethofumesate;soil;agricultural;kilogram;a2f886e3-8db8-4bce-bedf-b2004b4cc558
Tin ion;water;ground-, long-term;kilogram;60a6702f-20ad-444f-a6df-f6374f1e3183
Alpha-cypermethrin;air;non-urban air or from high stacks;kilogram;ee9a1e0c-b267-5c06-b002-bd1bda6df6d9
Sodium I;water;ground-, long-term;kilogram;fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d
3-Methyl-1-butanol;air;lower stratosphere + upper troposphere;kilogram;f792a1df-81cb-4c95-8c4a-e0626701e619
Silver-110;water;unspecified;kilo Becquerel;3d73dd18-aec5-41a6-bc11-91a8aa9beb1d
Bromofenoxim;soil;agricultural;kilogram;0a366c38-2c07-56e8-b03f-e97f0080daa1
Triflumuron;soil;forestry;kilogram;c79dc203-41b8-57aa-8de1-e6b97f0f11b2
Fluosilicic acid;air;non-urban air or from high stacks;kilogram;2566a811-5c71-4cef-9c90-cd3840cd707b
Bromate;water;ocean;kilogram;5a04372c-ac1c-45a8-b386-b0fa174c09da
Methane, chloro-fluoro-, HCFC-31;air;unspecified;kilogram;5eafb840-6f50-418d-98bd-27b86f75613c
Lambda-cyhalothrin;water;ground-;kilogram;780e4e14-bd5b-408c-8304-0db2033561a7
Methane, tetrachloro-, R-10;air;low population density, long-term;kilogram;ba5c9458-44df-4d93-a7c3-9389f65166d8
Calcium;soil;unspecified;kilogram;e681e6ba-2d66-4f17-8812-e8c74bdcf7e8
Propionic acid;water;unspecified;kilogram;2f2450fa-6720-4b59-9876-10a9ee843958
2-Methyl-2-butene;air;low population density, long-term;kilogram;394c876b-9b10-4f7f-b2b7-4e61b691d7c6
Ruthenium-103;water;ground-;kilo Becquerel;6d1a5ae7-22cd-458c-a854-a5f2e7b2c00b
Butyrolactone;air;unspecified;kilogram;17ae628d-e769-4aa3-a20e-9f9bad222bf2
Methane, tetrafluoro-, R-14;air;low population density, long-term;kilogram;e59a199f-d4ed-4d43-82b1-71c4a8fae867
AOX, Adsorbable Organic Halogen;water;ground-;kilogram;a7831686-271e-4054-ac34-cf55814f902c
Penflufen;water;ground-;kilogram;927600de-9e3c-5f65-9011-95e127a3c449
Formamide;water;ground-;kilogram;ee602d07-f56e-4f9a-9362-c3dbd45897c0
Arsenic ion;air;non-urban air or from high stacks;kilogram;7348af7c-e102-4a03-a0df-efce16469eed
Benzene;air;urban air close to ground;kilogram;1bb6a502-3ff9-4a79-835c-5588b855f1f5
Palladium II;water;ground-, long-term;kilogram;ef90b8a8-d053-4927-9efe-841d9e1f3a5e
Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124;air;low population density, long-term;kilogram;0bf92802-8b5e-43f5-a261-95c06bd5c551
1-Pentanol;water;surface water;kilogram;e4526360-b2a1-4e77-9f00-57dbfe228bde
Thiophanate-methyl;soil;agricultural;kilogram;423112a9-b4c4-4041-8854-57bffde7b9cc
Carbon-14;air;urban air close to ground;kilo Becquerel;93add24b-0bbf-4903-b3c1-3c695f597c63
Potassium-40;air;unspecified;kilo Becquerel;4bc2ecf7-fbc3-4c74-81f6-30f9f4425d30
Hydrocarbons, aliphatic, unsaturated;water;ground-, long-term;kilogram;651bd1c1-458e-4585-94e1-46409196de89
Uranium-235;air;unspecified;kilo Becquerel;698d08b4-fee6-40d4-93dd-24a28d48df45
Magnesium;soil;industrial;kilogram;581ddcdf-82b7-4f87-83ee-761a44fea7f7
Xenon-135m;air;non-urban air or from high stacks;kilo Becquerel;b3fd01ce-4eb3-461f-8639-4c7aa166f40e
Pyroxasulfone;air;unspecified;kilogram;f5e2536a-bbff-5f01-8dcf-df010d6e65b6
Benzo(b)fluoranthene;water;surface water;kilogram;10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec
Mancozeb;water;unspecified;kilogram;04b5664e-7ad4-5b04-a859-ba1ae903d310
Arsine;air;unspecified;kilogram;aeae7594-af69-46d2-9965-8c235b5c3fe3
Carbetamide;soil;agricultural;kilogram;21f84442-7dc8-492a-8253-867dd1caf8d6
Ammonium carbonate;air;low population density, long-term;kilogram;15c4a3e0-bd82-4acd-a8fd-58aba60dd9fc
Glutaraldehyde;water;ocean;kilogram;2f1d0962-be5d-4e6d-9c9b-0846722d9c65
Bifenthrin;soil;agricultural;kilogram;f2efe6b2-21ae-4ed0-aacf-2a6d41d8e801
Dimethyl hexanediol;water;unspecified;kilogram;2649e223-09c0-5ced-9604-6cd6332e7cf9
Bentazone;water;surface water;kilogram;9288c80d-c5b0-485d-9b12-1f4122363db4
Fluorene;air;unspecified;kilogram;dbe2c062-5692-4282-aa6c-e75f4d718077
Occupation, dump site;natural resource;land;square meter-year;1eaa9ea4-40b8-414a-b198-5626400372e1
2,4-D;soil;agricultural;kilogram;f681eb3c-854a-4f78-bcfe-76dfbcf9df3c
Butyl acetate;air;lower stratosphere + upper troposphere;kilogram;9f7e577d-509b-4bbd-805f-3293a44fdc89
Hydrocarbons, unspecified;water;surface water;kilogram;49c42751-1b0b-4ab1-8e70-032e991ce6fd
Atrazine;air;non-urban air or from high stacks;kilogram;c63b5ff6-0ca1-44a0-92ba-f634fb8373ad
Methyl parathion;soil;agricultural;kilogram;4218b9ea-78e7-44b5-b4e1-5a0fca05aeb8
Dolomite;natural resource;in ground;kilogram;c7aee986-b7d8-4ad9-ad45-1ac0d68e6b78
Bromine;air;unspecified;kilogram;c24f5894-f95e-4661-ba76-130397348894
2-Methyl-1-propanol;water;ocean;kilogram;76a317b6-1c35-4c75-bb00-1cd5ec8c8e17
Lanthanum-140;air;urban air close to ground;kilo Becquerel;522e7ef4-82f0-4c8c-be63-ec23415f39ce
Antimony-122;water;ocean;kilo Becquerel;4944a14b-bbca-4a94-9a77-73f6832b9625
Thiram;soil;agricultural;kilogram;f992dcb8-c19c-46b1-a36b-3053ef83b755
Tin ion;soil;industrial;kilogram;e070bd24-fd16-4963-8f4d-78bb4c402400
Uranium alpha;air;lower stratosphere + upper troposphere;kilo Becquerel;4e6641cc-7ec3-45a7-bd20-ccff1acb4cc4
Maneb;soil;agricultural;kilogram;d689f35b-5ebf-4b87-bb12-c4e316219275
Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore;natural resource;in ground;kilogram;ff741136-d6ee-444a-a15b-3b308e376db8
Nitrogen oxides;air;non-urban air or from high stacks;kilogram;77357947-ccc5-438e-9996-95e65e1e1bce
Calcium hydroxide;air;urban air close to ground;kilogram;03c9b5ac-a8f1-4a10-a0a5-b01f699545d1
Magnesium;soil;agricultural;kilogram;e8475907-2081-4fd5-9526-bfcef88380db
BOD5, Biological Oxygen Demand;water;ground-;kilogram;57c27ba7-a61a-4932-8cd5-095c88ff0245
Acetaldehyde;water;ground-;kilogram;28b0681a-8e83-4997-be31-65e5a0a1a81f
Propionic acid;air;low population density, long-term;kilogram;4009a3f4-1995-4318-9056-92825bc532c3
Chlorothalonil;air;non-urban air or from high stacks;kilogram;9e4fda2d-a8ce-5b65-bf26-01805e3bdf0b
Radioactive species, Nuclides, unspecified;water;ground-;kilo Becquerel;d604b3dc-65ad-43a0-a6ef-2885719d65b6
Boron carbide;water;ground-;kilogram;dccaaabc-673d-40bb-a030-1fd0543a3a2a
Flumioxazin;air;non-urban air or from high stacks;kilogram;c1bcea7e-26d9-4714-950b-c425d78179fa
Fluorine;air;lower stratosphere + upper troposphere;kilogram;fe58044a-f54b-4c93-8c79-9cbdea3dfc6a
Chlorate;water;ground-, long-term;kilogram;2f34359c-ba87-42d9-8be4-4f38b6d5af37
Propylene oxide;air;lower stratosphere + upper troposphere;kilogram;5e02df40-53f4-42c4-b809-84a474fa08e8
Iron ion;air;unspecified;kilogram;8dba66e2-0f2e-4038-84ef-1e40b4f573a6
Uranium;air;low population density, long-term;kilogram;55fb6174-72e0-4a5e-9eb5-8d5780acffd1
Trichlorosilane;water;unspecified;kilogram;21806f1e-a21a-43f7-82b1-00dd5c42fe3f
Thiram;soil;forestry;kilogram;ffbd180e-dc01-580a-a7ad-24b3676c4433
Vanadium V;air;urban air close to ground;kilogram;2cba713d-ab0b-44cb-babb-f8cac262554f
Ethylene diamine;water;ground-, long-term;kilogram;e5d3a0ba-404d-4aff-98ce-30bbf6474436
Phenol;air;low population density, long-term;kilogram;ce8a4102-a9fe-4823-a6c0-7cc35b6ce07e
Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore;natural resource;in ground;kilogram;2d65a3f7-2a10-4a10-ac9e-a0cc7cd57979
Diquat dibromide;air;non-urban air or from high stacks;kilogram;496f5423-c2fa-5a19-9f2c-6b0a4f010dd4
Thorium-232;air;urban air close to ground;kilo Becquerel;e17ab5b1-0e70-409c-b7fd-0a01e6a26de3
Diethyl ether;air;lower stratosphere + upper troposphere;kilogram;67dd6e98-c44a-491d-97b1-8961777538a5
Manganese-54;water;ground-;kilo Becquerel;dcf5005b-16a3-49ed-ae93-960a320f52db
m-Xylene;water;unspecified;kilogram;feb813f2-ff76-4f52-a966-55297494de4a
Platinum;air;urban air close to ground;kilogram;e4ad89a2-c1d3-4d0b-ad44-2a7ff00b1f39
Hydrochloric acid;air;unspecified;kilogram;c9a8073a-8a19-5b9b-a120-7d549563b67b
Ruthenium-103;water;surface water;kilo Becquerel;40d16700-3130-41da-8e94-e1b127741f59
Silicon tetrafluoride;air;non-urban air or from high stacks;kilogram;ee7b9d2a-a8d7-4df3-ad61-7dd51a39480d
Malathion;soil;agricultural;kilogram;dd7748c9-be28-4c89-b8b1-ed5ac14599a2
Occupation, urban, discontinuously built;natural resource;land;square meter-year;56ec994a-eb96-42e8-93eb-4970e30e6362
Metamitron;soil;agricultural;kilogram;fbebc389-bce6-4540-8869-50076139f370
Dipropylamine;air;non-urban air or from high stacks;kilogram;ec897705-c8d6-44da-b973-57d60e68a289
Chromium III;soil;forestry;kilogram;591de726-f2c7-43ba-8e22-15fd08acc8dc
Transformation, to dump site, inert material landfill;natural resource;land;square meter;d10b390c-9d0c-4f59-b31d-3d0d70e77a35
Hydrocarbons, aromatic;air;urban air close to ground;kilogram;8b5d5c1d-c786-4367-94f0-fae42cd3ac0a
Americium-241;air;unspecified;kilo Becquerel;a0e98cdc-79cd-4073-9713-c1a48238883a
1,2-Dichlorobenzene;water;ground-, long-term;kilogram;34e58a19-2d02-4e10-bc24-22e4bc7702d6
Ethane, 1,1,1-trifluoro-, HFC-143a;air;urban air close to ground;kilogram;f43b2b80-f5a6-4d31-9980-0754305a978d
Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore;natural resource;in ground;kilogram;79df5650-160a-4ab7-a14f-cc8162877f4a
Arsenic ion;water;ground-;kilogram;1f607ae2-b42d-4411-90b8-e9bbac66a554
Tepraloxydim;soil;agricultural;kilogram;7d685caf-34cf-5466-b048-6841a368dcee
Chlorinated solvents, unspecified;air;non-urban air or from high stacks;kilogram;240ca121-d614-45f7-98fb-e6891559a4d0
Lambda-cyhalothrin;air;non-urban air or from high stacks;kilogram;6bc58b2a-8d1c-4ebf-a0e7-76bb59ff462a
Titanium ion;air;unspecified;kilogram;b15d845f-810e-4614-8633-af8bab2014ee
Lead-210;air;lower stratosphere + upper troposphere;kilo Becquerel;f707adbb-1784-42ec-8970-6efa10cd790e
Barium-140;water;ground-, long-term;kilo Becquerel;eeb6beba-20d3-4edc-b356-be730db4aadb
Butanol;air;urban air close to ground;kilogram;efc4290c-1404-4e01-8b5e-e75c6d90615c
Thorium-234;air;non-urban air or from high stacks;kilo Becquerel;8e2a5517-13ff-4423-b1ec-3632b0a72bf5
Trifloxystrobin;water;surface water;kilogram;52a00fec-4289-485c-a56e-380de43e1b97
Occupation, forest, secondary (non-use);natural resource;land;square meter-year;84b11d12-a078-44e7-9d6e-7675a0e23c4d
Sodium-24;water;ocean;kilo Becquerel;0a2b3be6-e2b5-4878-a472-7deab6efc47d
Boron carbide;water;surface water;kilogram;cfd4f0cb-8f13-4d7b-a3a7-ea454aa7643a
Formaldehyde;water;ground-;kilogram;8550871d-518d-4031-b924-9fe0f56a84d6
Iron ion;water;ocean;kilogram;2c9a7182-37c8-4777-a37a-9a007c3edb2f
Phosphorus trichloride;air;urban air close to ground;kilogram;16addd86-288b-419a-8217-75e4197c5f9d
Oxyfluorfen;soil;agricultural;kilogram;19ca9276-e5c6-47f5-a3a4-18284d2a27c3
Nickel;natural resource;in ground;kilogram;974213ef-1ba0-40e5-bc7b-52ef099e9e09
Methanol;air;lower stratosphere + upper troposphere;kilogram;adf4ac5e-7edd-4ca3-9adb-0b50903a71c1
Thorium-234;water;unspecified;kilo Becquerel;921762d7-dcd5-4419-8936-07358034702d
Cadmium II;air;unspecified;kilogram;1c5a7322-9261-4d59-a692-adde6c12de92
Trichlorosilane;water;surface water;kilogram;8df6a0bc-e255-4091-b8d2-61fdda79fdd0
Anthracene;water;ground-, long-term;kilogram;9af49586-3387-4fe6-874c-f67d9fe87bd3
Chromium VI;soil;industrial;kilogram;58060894-19d9-4855-84d8-58935a5325f8
Isobutane;air;urban air close to ground;kilogram;3dba0484-8e84-4a42-ad11-665d589b56bc
Ammonium;water;surface water;kilogram;13331e67-6006-48c4-bdb4-340c12010036
Carbofuran;soil;agricultural;kilogram;3c054a6e-2f9c-4e5e-9231-c61bc85a250a
Fluorine;natural resource;in ground;kilogram;3048af84-1d72-5e3f-a739-b2d7fa7d4773
Nitrite;water;surface water;kilogram;0017271e-7df5-40bc-833a-36110c1fe5d5
Formaldehyde;water;surface water;kilogram;1ed87d8c-afc2-47f1-af5a-df78ed6bad83
Quizalofop-p-ethyl;soil;agricultural;kilogram;7bddbf65-6f39-4ae1-bddf-d8d4632c8efe
Triflumuron;air;non-urban air or from high stacks;kilogram;f3e0d923-21fd-57f4-83c8-8dffa3fff484
Cobalt-57;air;urban air close to ground;kilo Becquerel;4e4a98f5-1db6-4314-a3bd-c098bf410e7e
Fipronil;water;ground-;kilogram;25755c25-615b-546b-af93-257e82ba2f5a
Nitrogen;water;surface water;kilogram;ae70ca6c-807a-482b-9ddc-e449b4893fe3
