Diclocymet,water,surface water,kilogram,89ed1cb3-c8c9-5a07-b5ef-97af6ac7556b
Bifenox,air,unspecified,kilogram,bf8e0ca1-d5c3-5498-8e1a-7b4468e37d50
Imidacloprid,soil,unspecified,kilogram,9a884f15-2eaf-5cc5-b6cc-88048be3205f
Tepp,air,non-urban air or from high stacks,kilogram,8467ab9c-9fc7-55ce-a7ae-0884507510d5
Zinc-65,air,"low population density, long-term",kilo Becquerel,2cf249bc-1557-41e1-81e8-866d06e3413c
Fluxapyroxad,water,unspecified,kilogram,2208ba07-373b-56a5-a2e3-8e770a4bc9a8
"Oil, crude",natural resource,in ground,kilogram,88d06db9-59a1-4719-9174-afeb1fa4026a
Noruron,water,unspecified,kilogram,f73bfcf2-321d-5568-9cf8-f419685cd266
Toluene,water,ground-,kilogram,e5d0d6ea-c681-4080-ab05-5d9522c79bd1
"1,4-Diisopropylbenzene",air,unspecified,kilogram,485165cd-8858-47a9-8dd8-a1590a98b296
Cerium-144,water,"ground-, long-term",kilo Becquerel,031a15fd-8cd2-49f5-ada6-526313c6e457
Foramsulfuron,air,unspecified,kilogram,ecb4ed4d-3447-5049-9dee-68adcbd8ca6e
Trimethyl borate,air,non-urban air or from high stacks,kilogram,921f6b09-e1c7-434d-80f6-9d26542f09a6
Glyoxal,soil,agricultural,kilogram,71d56f07-6f81-58e6-b866-1b3fde2f14d0
Myclobutanil,air,unspecified,kilogram,5add039a-e324-5b3b-b220-491ca4cc0f4f
Ethiprole,soil,agricultural,kilogram,45eafcb8-7e2e-500e-9827-4d3322148bbf
Methanesulfonic acid,air,"low population density, long-term",kilogram,b04daef0-4ca6-43e4-8841-4eb95a8a0e6f
"p,p'-DDD",soil,forestry,kilogram,2eded61f-0253-5af0-a143-b1d80ee0932c
Ethylene glycol monoethyl ether,water,ocean,kilogram,8e159def-c94d-4400-bde2-9b936315d183
Sulfluramid,air,unspecified,kilogram,ecd1cf4e-2e6b-57d0-b15e-ce37f9a21109
Propoxur,soil,unspecified,kilogram,6204ef59-84e9-5c45-bdc3-ae27b02aed69
Carbosulfan,soil,forestry,kilogram,a42f5f58-a18b-521d-82fc-22b8eacfb561
Ethephon,soil,forestry,kilogram,8beefad6-d121-5009-a1d5-55ee15aef834
Succinic acid,water,unspecified,kilogram,e1785dee-a0ad-44dd-a647-11665a0947dd
Cerium-144,water,unspecified,kilo Becquerel,36a50e5a-1e00-4935-aa35-2a331d9a4045
Pyrazoxyfen,water,unspecified,kilogram,c2c2c738-b26f-5be2-89f0-02b53d22fd18
Cyclohexane,water,surface water,kilogram,1fd12487-3082-4e34-b211-8ba77d1f51f6
Thiacloprid,water,surface water,kilogram,b57a4142-fab7-5eab-95a5-26177af45b32
Profenofos,soil,forestry,kilogram,5ad908dd-0f14-53e2-8726-03a0becf0bd7
Tetrafluoromethane,air,unspecified,kilogram,33681770-a0e1-4ce8-93c3-941fd607fa5f
Fluoroglycofen,soil,agricultural,kilogram,9933c5bc-8337-5daf-b111-60c2b451dc3e
Clothianidin,water,unspecified,kilogram,677cba3b-a007-59e8-a500-d0a76b70d26a
Picolinafen,soil,agricultural,kilogram,f9e10427-90b4-5dc8-a0ca-0f58321bd55c
Glufosinate ammonium,air,"low population density, long-term",kilogram,8aa28904-c1a5-5634-ac89-d9e6a6f06864
Fenson,water,surface water,kilogram,5538321c-ba8b-5db0-aef5-ce70a75ed194
Zeta-cypermethrin,soil,agricultural,kilogram,b6e1f836-2b5c-4bd5-bc8c-af065ee7c230
Allyl chloride,air,unspecified,kilogram,46dadfd4-41e3-4003-a82f-114a1becb431
Fenpropidin,soil,unspecified,kilogram,17de2088-0765-536b-a909-1d43fcccbb64
Diphenamid,water,surface water,kilogram,025f2390-5e0c-5b54-b935-ac178edc964b
3-Isopropylphenyl methylcarbamate,water,surface water,kilogram,4fe5b883-a886-5f53-85bf-d690a0a217ed
Manganese II,air,urban air close to ground,kilogram,b0546417-3064-4878-bd6f-2da75cefdf63
Methyl parathion,water,unspecified,kilogram,4dc1d6fa-9d8e-5d33-abaa-33066283c81c
Formamide,water,ocean,kilogram,8c1489f3-f3cc-4c8d-a15e-6a5f91cf8abb
Iron-59,water,ground-,kilo Becquerel,282d4a11-f053-47cf-89a4-aafa3184d61d
Ammonium sulfamate,water,unspecified,kilogram,4c403eca-3a4f-5bdc-a26f-e15589f30608
Demeton-S-methyl,water,unspecified,kilogram,d84544ba-de1a-5d53-9b9a-56c2912be200
Benomyl,air,non-urban air or from high stacks,kilogram,94d6d46a-4584-5040-b618-59b24aac3f7a
Dimethachlor,air,non-urban air or from high stacks,kilogram,6dbbff87-f724-5cc7-adb2-e5d64b3741e6
Diclofop-methyl,water,surface water,kilogram,e9828968-2807-53c4-ae77-84347a5166dd
Bupirimate,soil,forestry,kilogram,fa84f3b5-8394-5250-a12f-b16ef3b896b6
Aspon,water,unspecified,kilogram,a8320a22-982c-5c25-b13b-3df72c4775c7
Bromine,soil,industrial,kilogram,2113ec49-2b48-4808-8e40-837769be8337
Calcium II,soil,industrial,kilogram,57117e3c-15aa-4b4d-b953-6d33986aa5aa
Sodium trichloroacetate,water,surface water,kilogram,871a3af8-1914-5fcc-bfa4-1af8ec6a3fea
Methidathion,air,unspecified,kilogram,f85a925f-7a34-5521-a095-dfa6c4998c1f
Fentin chloride,soil,forestry,kilogram,62578a0a-174d-5b4f-ab52-56632602424b
Isoxadifen-ethyl,soil,forestry,kilogram,4cf71dfb-d48a-57f5-aa0f-4a0915a97077
Oryzalin,air,non-urban air or from high stacks,kilogram,999e941d-b3bd-564b-982a-9d9450e269c8
Methyl isopropyl ketone,water,unspecified,kilogram,c86ac9a0-b63d-41e4-b801-9479c82e91ac
Zirconium-95,air,"low population density, long-term",kilo Becquerel,7e59174a-d66b-4304-81dc-e0aeb3c58ae2
Diethylamine,water,surface water,kilogram,66611217-6711-4b3a-8966-4ab2b7107ca6
Fenoxaprop-P,soil,forestry,kilogram,5ef46470-8c5e-52ef-ab79-9886444db2c4
Triclopyr-butotyl,air,non-urban air or from high stacks,kilogram,adb91d54-6989-504e-a983-2316aee20594
Fenson,soil,forestry,kilogram,6fb7d35a-023f-5748-8cff-684b2be4be6c
Polychlorinated biphenyls,air,urban air close to ground,kilogram,456b8003-1508-4000-a53c-752e02023445
Neodymium,natural resource,in ground,kilogram,db0c855c-e9ef-58d9-97cc-960e646fc882
Piperonyl sulfoxide,soil,forestry,kilogram,3f5f4d80-a161-5bfa-bcd4-85c7e63d7936
Arsenic ion,water,unspecified,kilogram,e1bd008f-c3c2-47f1-ab60-35e1a842acc0
"TOC, Total Organic Carbon",water,surface water,kilogram,f65558fb-61a1-4e48-b4f2-60d62f14b085
Cyanophos,water,unspecified,kilogram,cb90dbca-e35f-5323-aaf8-ecdcc16ed4c6
"O,P'-DDT",water,unspecified,kilogram,d89f2d49-9ccc-56fc-a7ea-fa341ae25639
Bromoxynil octanoate,soil,unspecified,kilogram,a0f75aa8-daf5-5263-b4e7-39fd7d9c8a44
Trimethylchlorosilane,water,ocean,kilogram,d9de01f7-815c-4946-b10f-02972805260a
Teflubenzuron,soil,agricultural,kilogram,ad419049-3445-481f-97a3-3d4529ee924f
"Hydrocarbons, aromatic",water,ground-,kilogram,b50cbca2-b548-44e2-8acd-afa34d55e055
Antimony ion,water,ground-,kilogram,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900
Fenbutatin oxide,soil,unspecified,kilogram,4e0825e0-a21e-539f-beab-e17dad64543b
Glutaraldehyde,water,ocean,kilogram,2f1d0962-be5d-4e6d-9c9b-0846722d9c65
Tritium,water,unspecified,kilo Becquerel,9be02ae0-3170-4544-8665-f03a1b43f2bd
Chromafenozide,water,surface water,kilogram,d1c8982a-98e8-56ae-a759-903b9c4b9d84
Cumene,water,unspecified,kilogram,7a3b6567-5f36-4142-b390-15fbf940e206
Chlorfenprop-methyl,air,non-urban air or from high stacks,kilogram,eb078ca9-c540-5b0f-bdaa-7491ddf05e14
"1,4-Butanediol",air,unspecified,kilogram,09db39be-d9a6-4fc3-8d25-1f80b23e9131
Aluminium phosphide,soil,unspecified,kilogram,39d92ee0-889e-5d07-88c5-c54b5fdca76e
Phenkapton,soil,unspecified,kilogram,5e15f2fc-f275-59bd-b322-40457ad1fad9
Dimoxystrobin,air,non-urban air or from high stacks,kilogram,dca0d7c6-aa81-51dc-b97e-a71f128fae42
Clothianidin,soil,agricultural,kilogram,1541559e-1e25-5d7b-9d0b-dc45386e7c1c
Dimethipin,air,non-urban air or from high stacks,kilogram,69ee42af-00d8-5613-8cf6-8fdae908ff00
Primisulfuron,water,unspecified,kilogram,92e6d685-111c-5aa5-b8e6-aa522fac6b67
Imazamox,water,surface water,kilogram,28de9fd8-ece7-597b-acff-e6085e618b04
Silicon,soil,agricultural,kilogram,39f248d5-dd9b-4460-8f34-3415dc3f3e43
Fluoride,water,unspecified,kilogram,96b0e9d0-5bfc-4113-ac30-c9b8a310b534
Aldrin,soil,forestry,kilogram,65ea0aa9-1a7f-5673-ba05-13d384b6ad31
Benzoic acid,soil,unspecified,kilogram,846656df-5def-50f4-a674-731dd15d866c
Lactofen,water,unspecified,kilogram,986005f3-05d3-555c-a245-afce3f620c49
N-Bromoacetamide,air,non-urban air or from high stacks,kilogram,fa47e330-a448-485c-8f5e-294a0c740711
Difenzoquat,water,surface water,kilogram,90c42879-4dc2-5383-9b9e-a7f4c57e651c
Mevinfos,soil,forestry,kilogram,5f45ca6e-a8d3-5d16-9748-1e4061306167
Antimony-125,water,ground-,kilo Becquerel,a9141288-0e08-4e15-92c7-3617251c64aa
Pentafluoroethane,air,urban air close to ground,kilogram,5d1701c5-c4ef-49c7-8a68-ce7c255eee9f
Diquat dibromide,water,ground-,kilogram,80f5619c-57f9-5d9f-8214-651a4d9ce805
High-level radioactive waste disposed,inventory indicator,waste,kilogram,7676cc94-e077-4b39-bd34-8034874e845a
Fenchlorazole-ethyl,soil,forestry,kilogram,073d5906-f865-5ca5-9e49-175b7f82b617
Niobium-95,air,non-urban air or from high stacks,kilo Becquerel,6f1e995b-5915-4363-bd2c-d1e76ee446e0
Iron-59,water,"ground-, long-term",kilo Becquerel,6e21027e-bc01-497d-a93a-677ac5a23b31
Strontium-90,water,unspecified,kilo Becquerel,3cb1b212-68e7-4945-8a78-dfed2fa37fd2
Methyl lactate,air,unspecified,kilogram,a3b906e7-7466-4500-8636-f1a4c2950eb8
"2,6-Dichloro-4-nitroaniline",air,non-urban air or from high stacks,kilogram,d02413d6-42b2-588e-8872-c37e8844e100
Chromium,natural resource,in ground,kilogram,e189e2d4-3d3f-4ada-b302-91611784311f
Cyprofuram,soil,agricultural,kilogram,b9e1931c-155a-5e24-b3ac-577a96879463
Formothion,air,non-urban air or from high stacks,kilogram,d464c3ff-1686-5685-9275-316858cba4b2
"1-Chloro-1,1-difluoroethane",air,"low population density, long-term",kilogram,50432644-8568-444e-b7e7-8e37a7e1f3e3
Piperalin,soil,forestry,kilogram,fe4ca79f-2916-5ce7-812b-ddedc9e8ecb4
Clofenotane,soil,agricultural,kilogram,d629affb-e7dc-5db9-9cf0-0a5803142d6f
Chlormequat,soil,agricultural,kilogram,f0fb5b72-294e-4d86-b433-883e5f6e97fd
Tribufos,water,unspecified,kilogram,2bcaf196-b25d-586d-949e-158fb0385709
Fluchloralin,water,surface water,kilogram,6b599323-910f-5b5b-9369-f57315c8a4ea
Magnesium phosphide,soil,forestry,kilogram,14924e1d-84c3-5bd7-ac07-a8cc62da4e82
Lanthanum-140,air,non-urban air or from high stacks,kilo Becquerel,201afd00-a74f-4ede-bbf7-770e39ed6471
Zineb,soil,unspecified,kilogram,eea2333c-e19f-5161-b39d-760cb216d8af
Acrylate,water,ocean,kilogram,6446e9ba-9cdd-410e-aae3-41d71d971750
"Actinides, radioactive, unspecified",air,non-urban air or from high stacks,kilo Becquerel,02703daf-fde4-489a-b7e5-523e46151312
Fenuron,air,non-urban air or from high stacks,kilogram,1b7e4b39-2e70-5814-b1b2-a8c89e756236
Flutriafol,soil,agricultural,kilogram,68279b92-1980-537d-b7aa-5d1953439aba
Butene,water,ocean,kilogram,c4c2bc7a-c7c2-4ace-9d25-152b25cb1a07
Cartap,water,surface water,kilogram,5bf990d1-f7a1-55dd-a415-7bdf598870e5
"Suspended solids, unspecified",water,ground-,kilogram,51c35cf0-3417-4d42-936f-9a6fd7a2638a
Pyrazophos,water,surface water,kilogram,5b0a024a-a8ef-596f-9a4d-3331361c39c4
Boron carbide,air,non-urban air or from high stacks,kilogram,8a2ab025-c85d-49f0-9229-45f211ea6890
"Herbicides, unspecified",soil,forestry,kilogram,22c559ba-82c7-59d1-89a3-381c20750fed
Propachlor,soil,agricultural,kilogram,0a0a8657-0cc0-4132-a31b-cb4b0a0f3f3a
Primisulfuron,soil,forestry,kilogram,64b0831c-497e-53f9-8654-6dd97238d725
Pyrethrin II,air,non-urban air or from high stacks,kilogram,cace853c-2968-5233-a791-5079c3cd08f3
"1,1-Difluoroethane",air,non-urban air or from high stacks,kilogram,1c4a106a-53bc-40f5-bcae-d30ab191dbfe
Trifluralin,air,unspecified,kilogram,68d54248-1798-52ec-895c-bbfa634ddac0
Chloramine,water,"ground-, long-term",kilogram,890c5bad-2446-483f-bc18-e8e514d866f2
Copper ion,water,surface water,kilogram,6d9550e2-e670-44c1-bad8-c0c4975ffca7
Nitralin,air,unspecified,kilogram,9d515a76-3a2a-52f0-b0d9-9344706f9d33
Clofentezine,soil,unspecified,kilogram,c0d2312d-62f1-5669-ab92-6cc712c57d13
Triflusulfuron,water,unspecified,kilogram,e4294ce6-8c57-5ad3-b507-2b3ffb1ef3d7
Uranium-235,air,non-urban air or from high stacks,kilo Becquerel,6b44284d-6941-4ae6-815e-ce87f5b603bb
Thifensulfuron,soil,agricultural,kilogram,bc44051d-e6c4-4aa2-a939-73ae1afd9c64
Ethiofencarb,soil,forestry,kilogram,9006e63f-fec7-5b7e-a87a-d9c28ec586f0
Chlorfenac,air,unspecified,kilogram,fed3e40a-f545-5ed6-b87b-ec3dd1ffaf65
"Radioactive species, alpha emitters",water,ground-,kilo Becquerel,2e704527-1e5f-49d0-a2e9-e6d10d52d6e4
Copper(I) oxide,soil,unspecified,kilogram,75ba7d21-6f4e-5871-9096-15c5de98d978
Fluenetil,water,unspecified,kilogram,66e4430d-1114-5278-98af-4babe0db2dd4
Acrolein,water,surface water,kilogram,0668e818-bb2e-5a76-9946-1b4f90ae7c54
Methyl ethyl ketone,air,"low population density, long-term",kilogram,a93012b9-5223-4716-842b-23d4bb53119f
Cyprazine,air,unspecified,kilogram,27d411b6-0f94-59e9-82d5-e507640cff33
Carbonate,water,unspecified,kilogram,4ccf69ef-e377-4cac-b188-5c9c58cefa56
Penconazole,soil,agricultural,kilogram,cb8de38f-f794-51e2-9736-0fb7ecf8f448
Bromoxynil heptanoate,soil,agricultural,kilogram,2f307ada-9e3d-5dc2-846b-aba69578bec1
Endrin,soil,forestry,kilogram,8d9da189-daaf-5563-8926-68df39e5743a
Pentane,water,unspecified,kilogram,13fcf4c3-7800-5444-ba84-6d4b7e611ce6
Furathiocarb,soil,agricultural,kilogram,af97a8ee-abed-4866-9330-89844b9f135e
Bupirimate,water,unspecified,kilogram,ae694340-d386-5d32-9066-29464db80f49
Acetylene,air,unspecified,kilogram,42a2f3e7-5393-4a69-9b0b-f70a9139ee24
Uranium-234,water,surface water,kilo Becquerel,4f1d83f7-671d-4865-b42a-e6f01661ec17
Cyromazine,soil,forestry,kilogram,2b557cf6-b532-503e-ac39-05f1ad288f94
Perlite,natural resource,in ground,kilogram,09a68c14-01f6-4dee-ba29-8b7f400b72b5
Oxycarboxin,soil,forestry,kilogram,e6a7c5d4-e587-5421-81bb-4f7213cc2765
Ioxynil octanoate,soil,unspecified,kilogram,80b413b4-59db-546c-9c59-010bbc55fc72
Dinex,soil,forestry,kilogram,11873d98-ae8f-5e13-ad02-2d61c2e0b630
Quinoclamine,soil,agricultural,kilogram,f9ba52c4-ffe0-53fc-9724-6c1daebcbc1c
Sulfosate,soil,forestry,kilogram,da3af31f-1d41-5895-b97e-e2ddd5c9ef0e
Trimethyl borate,water,ocean,kilogram,25577c13-5625-41cf-a921-9e82f81d2131
Methylene dithiocyanate,water,unspecified,kilogram,32c18bb9-fc10-5190-bebf-c201f507b9a2
Thifensulfuron-methyl,soil,unspecified,kilogram,01e8d6be-40ff-5ae1-96cd-dca8c4cd2f29
Flamprop-m-isopropyl,air,non-urban air or from high stacks,kilogram,44a4c73a-63b5-53c9-bdba-991c748dfcb1
2-Methoxyethylmercury chloride,soil,forestry,kilogram,e9445ff4-94ca-5e06-957b-ba5c62ab5179
Mesotrione,air,non-urban air or from high stacks,kilogram,37a75284-eff5-5ba0-bb65-61ad156149e3
Maneb,soil,unspecified,kilogram,7b5fdbb4-b262-509c-9e70-f39269aacd81
Ethyl cellulose,air,unspecified,kilogram,779f93e2-bbb4-4a06-a46a-ce636fe59a62
Methyl formate,air,urban air close to ground,kilogram,a71b27f2-3bcb-4bcc-a0c6-b6a123f0b42e
Diallate,soil,agricultural,kilogram,c44e4955-cb13-5516-82fc-a94b1a66abc1
Diphenamid,soil,agricultural,kilogram,15ac0e74-41d0-51b0-b5e8-7a767b2c5d7b
"1,3,5-Trioxane",soil,agricultural,kilogram,52c71a8c-4002-5f66-909d-904fa365b897
Halosulfuron-methyl,soil,forestry,kilogram,e2c3e85e-ef8d-5524-a48c-d23871590d45
Molybdenum VI,air,non-urban air or from high stacks,kilogram,5fa36ce3-aed0-443b-a09d-4cdf25b41995
Chlorbromuron,water,unspecified,kilogram,88e76218-73c4-5718-92f2-ccf58d3c49c9
Dicofol,water,surface water,kilogram,2b570230-c439-526d-bf4a-9f7b184c9881
Cyanide,air,"low population density, long-term",kilogram,dd2177a3-a3ae-4b66-98f2-a85153cd9416
Zinc-65,water,"ground-, long-term",kilo Becquerel,01d052a5-9c4b-4c3a-8593-2e651c0a5bdf
Dodemorph,soil,forestry,kilogram,5ecd301c-e462-5d0c-a383-f320683d60ee
Butyl acetate,water,unspecified,kilogram,7198aaf8-0acc-428d-8da0-558911e24f95
Butane-1-thiol,soil,unspecified,kilogram,8f76218d-03c1-5e98-9b9e-420ff83f5ae7
Phthalic anhydride,water,unspecified,kilogram,f167e006-b082-4eb5-94e4-52a068a4a91c
Benzthiazuron,air,unspecified,kilogram,2329c802-9d76-5dfd-88e5-031f42f8a6ea
Hydrogen sulfide,air,non-urban air or from high stacks,kilogram,0b0ea9d1-9c54-4e23-bcfc-1b8fc2cf0358
Propamocarb,air,unspecified,kilogram,4d9fdea0-9eba-5227-8249-53e77ee46a53
Dinoseb acetate,soil,agricultural,kilogram,4b2ea153-257a-53c8-ae85-8c1432c785c5
Fenvalerate,air,non-urban air or from high stacks,kilogram,bafc377d-c6e5-5692-9f28-a86573c259fe
2-Naphthoxyacetic acid,air,unspecified,kilogram,c0073b4f-9ab3-5420-b977-f65e97fbef44
Diniconazole-m,soil,unspecified,kilogram,fc0c9005-1dfd-533e-b519-5d48e325fd68
Antimony ion,air,non-urban air or from high stacks,kilogram,43b29ad9-26dd-4838-b931-6216e55a0120
Isolan,air,non-urban air or from high stacks,kilogram,848aeb9c-8ad4-55cb-8d3d-1d1fc124804d
Isodrin,soil,agricultural,kilogram,9dba21b3-5490-5f00-96ec-201b9e1802e9
Pyrethrins,water,surface water,kilogram,900a54e0-67a7-5fbe-8a63-f33594397fea
1-Pentanol,water,ground-,kilogram,5074e239-b510-49aa-928c-fcdb462481d8
Iodofenphos,soil,agricultural,kilogram,2551fb1d-0771-5649-b4df-0eff2217bf02
Amisulbrom,soil,forestry,kilogram,a71aa806-a447-52db-a45b-4094cb308f77
Glufosinate,water,unspecified,kilogram,450fa28c-72e1-5e55-8408-c87e4ecdcddc
Beta-cypermethrin,water,surface water,kilogram,ab5e8823-e98a-5922-9afc-d2e5bc7bfeb6
Thorium-232,water,"ground-, long-term",kilo Becquerel,af45276a-d99a-4c0a-95a9-55689b785417
Dichlorprop-P,soil,forestry,kilogram,edfcf65e-708b-5bb9-99cb-3daf00758002
Fluvalinate,water,unspecified,kilogram,c3f65b74-e539-59e9-b727-1981b057b5f2
Spinosad,air,non-urban air or from high stacks,kilogram,03e48413-9ebd-56b6-b203-5faf7a37f1b6
2-Methyl-2-butene,air,"low population density, long-term",kilogram,394c876b-9b10-4f7f-b2b7-4e61b691d7c6
Bentazone,water,ground-,kilogram,029af65d-7b19-4189-9c92-81fc03909665
Trichloronat,soil,unspecified,kilogram,9155a38e-00ba-5a39-bf82-9b3f768e8c64
Prometryn,soil,unspecified,kilogram,885594dc-2cb5-5f94-8985-92553ebeed3e
Thorium-228,air,non-urban air or from high stacks,kilo Becquerel,bae57811-0343-41be-97cf-2c74279dd638
"4-Chloro-3,5-dimethylphenol",air,unspecified,kilogram,0e79f50e-9488-5ce4-b543-98e7a0ea1c4b
Teflubenzuron,soil,unspecified,kilogram,8d7db697-789b-5493-b7e7-e20258ec72ab
"Transformation, to urban, continuously built",natural resource,land,square meter,66f25f1d-1898-4827-bcbb-ca82f15c4d02
Acetyl chloride,water,ocean,kilogram,ec693fa1-9718-437a-8604-e916ff9d7b62
Fluoroglycofen,air,unspecified,kilogram,2fdf7032-fd48-5024-8462-8e304b0b7f7a
Imazalil,soil,forestry,kilogram,c76d2daf-f4c3-5d68-ad31-af09961970cc
Dimefuron,water,unspecified,kilogram,839fec92-b6b6-5cb4-80ff-3518952250fc
Disulfoton,water,surface water,kilogram,c0771847-8ab7-58a9-b7a5-411106ece807
Norflurazon,air,non-urban air or from high stacks,kilogram,58d529a0-d7aa-5250-a443-e043adea90c6
Acetic acid,water,ground-,kilogram,78a0fa8b-3e30-45c2-ad50-290c3b608c84
2-(Octylthio)ethanol,water,unspecified,kilogram,a6b4d530-0446-5708-8555-be8efbae491f
Fuberidazole,water,unspecified,kilogram,1ba7c14e-ef56-5569-9580-8a6fc885b050
Potassium bicarbonate,air,unspecified,kilogram,02caf8a0-e1da-568f-a695-89068e351644
Water,air,"low population density, long-term",cubic meter,f977a02e-3564-4798-843c-9fb9a18bc18b
Pyriproxyfen,air,unspecified,kilogram,3cc8f280-bbb7-5565-9b2e-50d180d0a391
Sodium I,soil,agricultural,kilogram,896bfa32-a9a9-4e75-aed0-e178987ec038
Fenfuram,water,surface water,kilogram,1eefc854-42f4-5506-96fb-113d9c822f1a
Nitralin,water,surface water,kilogram,46fe07a9-36e9-5a69-884e-801f29fb321d
"Methane, from soil or biomass stock",air,unspecified,kilogram,7f0ba7c9-341e-413d-80f6-8753727d65d1
Lithium I,soil,unspecified,kilogram,6230c099-a983-4d9d-98a8-a0697962bec3
Tebupirimfos,soil,agricultural,kilogram,57d8084d-08e2-4212-9abf-3f051bee142e
Styrene,air,unspecified,kilogram,9cec94a2-e7fe-43f4-82f4-293c477f86dc
2-Nitrobenzoic acid,air,urban air close to ground,kilogram,90d374f1-b739-45b2-a734-d6bdd8c8dc9c
Diethyl carbonate,water,unspecified,kilogram,80e6f116-3d05-5e10-a6b1-122bbd1b21ee
Trietazine,air,non-urban air or from high stacks,kilogram,997830be-1dee-514b-991a-467df29aa426
Perfluoropentane,air,unspecified,kilogram,e2ccc98a-6d4e-443b-b11f-d16f32782833
Dioxacarb,soil,unspecified,kilogram,a5838aa7-2d4c-588d-a440-5540b5f45f28
"Heat, waste",water,ground-,megajoule,3d3321d4-8082-4e31-a4be-6c9789f8701d
Alpha-lindane,water,surface water,kilogram,83769502-249f-5ff2-8ee4-5cb4fe8aa3f0
t-Butyl methyl ether,water,ocean,kilogram,c5b4869c-f131-4a8c-911f-f252cafb2e30
Fenbuconazole,air,unspecified,kilogram,eaa8b994-2d8b-5569-9691-c33a9904f7cc
Fentin acetate,soil,forestry,kilogram,87ef0342-8ea6-591f-b07b-27ee94af64bd
Methoxyfenozide,soil,agricultural,kilogram,7b34b63f-b1a0-4b25-ae5e-dc1368b4512a
Calcium cyanamide,soil,forestry,kilogram,3f423ac2-fd5e-5c8f-a331-54f60a05d64a
Glyodin,soil,unspecified,kilogram,39c6a1db-a121-5285-a0c6-9d93dcb326eb
Isoprothiolane,soil,forestry,kilogram,39fbffa0-cf67-54b4-aa77-72e3d95d980f
Triallate,soil,forestry,kilogram,dfcd1bc5-ca17-5ab2-a076-967c3e1bc1e1
Oxygen,air,unspecified,kilogram,9ec076d9-6d9f-4a0b-9851-730626ed4319
Radon-220,air,non-urban air or from high stacks,kilo Becquerel,e70d3563-78c4-42cf-8cf3-5ac42c499589
Thiazafluron,water,surface water,kilogram,246f7642-ca74-5faa-b896-58cc940f02ec
Spirotetramat,water,surface water,kilogram,debba640-3cef-5f5d-9c72-d6fc355b7afd
8-Quinolinol,air,unspecified,kilogram,e524c460-ddea-502a-bcf0-76a4bd713abe
Neptunium-237,air,"low population density, long-term",kilo Becquerel,6827e89e-d0ed-46d3-9337-7deb9f8848bc
Benomyl,soil,agricultural,kilogram,a25e7873-b0fd-46eb-81da-e49d84c2ac25
Formic acid,water,"ground-, long-term",kilogram,abaa29b9-41e6-46ed-9f88-806bd93ca915
Allethrin,soil,unspecified,kilogram,52345749-fb7d-50cb-a0c6-8669144a1138
Edifenphos,soil,forestry,kilogram,2557fdc2-dbfb-53f6-bf30-5074917b089b
3-Methyl-1-butanol,air,unspecified,kilogram,1eefb686-03de-4dc8-933a-e3b7459438da
Alachlor,air,non-urban air or from high stacks,kilogram,de9e0841-d02a-4af0-993a-39e32e69e7d3
Dichlorprop-P,air,non-urban air or from high stacks,kilogram,aaa24833-20d8-5c42-b4b4-125455c22a3c
Benzyl alcohol,water,ocean,kilogram,7c73768b-438b-4374-a4c1-486d35b4cb76
Imazapyr,air,unspecified,kilogram,dce6b52d-6d97-5eba-913f-a530f587a503
Flonicamid,soil,unspecified,kilogram,878fc4c1-aada-5c3c-99cd-1fcf7df574a7
Iodomethane,water,surface water,kilogram,0f17cacb-6631-596e-ac67-eec88ce02b8b
Monochloroethane,water,ocean,kilogram,944e2b6d-7a4e-4d37-875d-12e9ab746375
Merphos,soil,forestry,kilogram,1f2a9334-64a7-5f8e-90c7-6e08421df3ce
Clopyralid,water,unspecified,kilogram,5f0d767b-54b5-52b4-bc7f-364377d662bb
Alpha-endosulfan,soil,unspecified,kilogram,a31c8d9a-9b9c-5cb2-8e1f-1e545fdd58ac
Ethidimuron,soil,forestry,kilogram,99bea49e-0799-50ab-9c1d-3c2e12cea463
Plifenat,water,surface water,kilogram,1d9d4ab8-8035-595f-95cc-4acfacf8afdb
Tetrachloroethylene,water,ocean,kilogram,6592e729-c2a4-4d33-86ca-5b86cdf7cdc7
Trisodium phosphate,air,unspecified,kilogram,094310bb-49db-5b2d-ae1b-e7b4ffca1d03
Sulfur trioxide,water,unspecified,kilogram,fdb18af3-1f6e-40f0-a599-b2b1b3d9c35f
Thiazafluron,soil,agricultural,kilogram,fee894a9-1ae3-500a-afd0-77a626ca2006
Chloramine,air,unspecified,kilogram,643e2fb1-a875-40a8-aaf5-ea4bde9a4872
t-Butyl amine,water,surface water,kilogram,a66849fd-060a-40b5-bd9d-04caa632b75c
"Chlorinated solvents, unspecified",water,"ground-, long-term",kilogram,f3cc1709-0e3c-4598-8ac9-825f969bf919
"Carbon dioxide, from soil or biomass stock",air,non-urban air or from high stacks,kilogram,78eb1859-abd9-44c6-9ce3-f3b5b33d619c
Methamidophos,water,surface water,kilogram,93ec8887-5e80-5547-a038-ac8b3a4acfe4
Isolan,water,unspecified,kilogram,bc18bb19-d2d3-5b27-894a-7357e0f7b70d
Quinalphos,soil,unspecified,kilogram,2bdf6aa9-d7b2-5152-a9cb-ec788d319e55
