"Herbicides, unspecified",water,ground-,kilogram,f40495b0-c9ac-44fb-81c7-84975030845d
Fluoride,water,surface water,kilogram,00d2fef1-e4d4-4a16-8e81-b8cc514e4c25
Acetic acid,air,unspecified,kilogram,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2
Difenzoquat,water,surface water,kilogram,90c42879-4dc2-5383-9b9e-a7f4c57e651c
"Volume occupied, underground deposit",natural resource,in ground,cubic meter,8bd1295e-4af1-4177-88a2-6f56ac8e4546
Ethylene oxide,soil,agricultural,kilogram,c37d4063-98fc-5c67-85a7-871307da80a6
Methanol,water,unspecified,kilogram,ee2c5c6c-ff01-4151-8332-d4bf1508c759
Cerium-141,air,urban air close to ground,kilo Becquerel,d287d8b2-c666-47c1-9f06-70859a070120
Uranium alpha,air,unspecified,kilo Becquerel,e8e0b8c1-ad10-4d32-8167-10dc8c67f59c
Fluoboric acid,water,surface water,kilogram,88eaa159-4194-49eb-9905-9b937e644fb8
Chlorflurecol,soil,forestry,kilogram,235f7fea-9743-5dc3-8af4-f556d882d5d5
Barium-140,water,ground-,kilo Becquerel,18c5396a-1034-4226-a6f3-04c9963f8595
Ioxynil octanoate,soil,forestry,kilogram,d31deb66-b099-5109-9492-472063eae8fb
Benfluralin,water,surface water,kilogram,df3f33de-aeea-5f2c-ab12-179cbdb5cedb
Ethylene oxide,air,"low population density, long-term",kilogram,d800a996-a9ef-488f-900d-28a5b6ede9eb
Oxydisulfoton,soil,unspecified,kilogram,8099e03c-7c04-5fa2-b975-5e13e0e71f03
"2,4-DB",water,unspecified,kilogram,7878b468-e3db-5a98-9c33-d0d9fc5680b8
"Radioactive species, other beta emitters",air,"low population density, long-term",kilo Becquerel,6204e5df-ef93-40e4-9c83-0c4ed4f3870d
Amisulbrom,water,surface water,kilogram,42aa440b-a759-51af-beb6-6a249440025c
Mandipropamid,water,unspecified,kilogram,3177707e-22f5-56dc-84d9-16b8cbe20ab9
2-Naphthoxyacetic acid,soil,forestry,kilogram,de268a32-bf79-55b0-b75f-327f02c40f84
Bifenazate,air,unspecified,kilogram,e1f90c8f-472e-58f8-891e-7238617f2934
Prometryn,water,unspecified,kilogram,77d636ab-ce90-5c50-9284-3355df38fc1b
Methyl lactate,air,urban air close to ground,kilogram,80ef64e4-312c-485a-be3d-30856adc0c11
Triclopyr,soil,agricultural,kilogram,e44fd74a-5967-4e79-bad0-08e7363b630c
Sodium chlorate,air,urban air close to ground,kilogram,21b46c65-491e-40a9-ac74-5877af997d7c
Piperonyl sulfoxide,soil,agricultural,kilogram,67136190-8cc4-50ca-bffb-0336059d7f63
Merphos,air,non-urban air or from high stacks,kilogram,727bc5f9-1cfc-5149-99e0-99d7b070d848
Quinclorac-dimethylammonium,water,surface water,kilogram,a9a7dc45-ca7c-5989-a8b2-e237967e5d34
Tembotrione,soil,agricultural,kilogram,68a1d66a-2fb6-50dd-8c52-dbb68ed510da
Tridemorph,water,surface water,kilogram,6ef13b40-fb70-51b3-9d7a-39b01c263744
Nitrogen,water,unspecified,kilogram,dcfe0815-6fa3-4e1d-a55e-155b29904f1d
Argon-41,air,unspecified,kilo Becquerel,e7edd471-6c72-42b0-8c2b-8dc9f1959c63
Hydrogen fluoride,air,urban air close to ground,kilogram,257eacb9-96fe-4a3d-961a-f5e6c7823ff0
Dichlofluanid,water,unspecified,kilogram,4ba1a952-0bbd-5e45-aa21-36bec34d76bc
Cobalt-58,air,urban air close to ground,kilo Becquerel,7ab5611b-c200-464f-8edf-b7b59ca1889d
Aminopyralid,air,unspecified,kilogram,3e73a23d-10dd-5f2b-881e-244a6ab6a615
Trifloxysulfuron-sodium monohydrate,air,non-urban air or from high stacks,kilogram,74b013ee-1274-55f2-bc3a-12e001fb5f2c
Phosalone,air,unspecified,kilogram,01e3492e-49ae-5ee4-a85f-76dc9a4c4f85
Cyphenothrin,soil,agricultural,kilogram,5e8486ef-e508-5e66-a496-3f6027669f56
Difenzoquat,air,unspecified,kilogram,12c0a521-127e-5d77-a2b0-0f44b0ddcd00
Fosthiazate,soil,forestry,kilogram,09c98d01-3665-5d2f-9635-2b30252244ad
Quizalofop-ethyl,water,surface water,kilogram,59d4f89e-fc8e-5830-b454-912310c99c24
Arsenic ion,air,non-urban air or from high stacks,kilogram,7348af7c-e102-4a03-a0df-efce16469eed
Ethaboxam,soil,forestry,kilogram,f27c2d63-cf1d-5a8f-851a-5ef971b4f836
Chlorflurecol,soil,agricultural,kilogram,6e1acca2-46d2-5842-a83f-8442092d618e
Mefenpyr-diethyl,soil,unspecified,kilogram,711d1b62-ed0b-5856-a231-244b39e80db5
Dalapon-sodium,water,surface water,kilogram,df9886d9-ae41-5934-81c4-fbe14dbee1e9
"2-Chloro-1,1,1,2-tetrafluoroethane",air,non-urban air or from high stacks,kilogram,71a6ea76-6642-4573-bed2-c1884e6792fd
Propisochlor,water,surface water,kilogram,703af9ca-0e18-507c-b2f1-a8faa8e3e98f
Trichloroethylene,air,urban air close to ground,kilogram,0e7c1a7b-cd98-4f8d-a619-a687d3e2cb48
Noruron,soil,unspecified,kilogram,b339c49c-5a08-5c40-a9af-30edc31f235a
Fensulfothion,air,unspecified,kilogram,dcb933ae-5189-5258-b412-24b935872fec
Halauxifen-methyl,air,non-urban air or from high stacks,kilogram,a696c132-4b39-5162-b77a-cbe32379e2b1
Dichlorvos,soil,unspecified,kilogram,8c86ae8c-3afe-5bdf-8d87-ba550e2447aa
Oxycarboxin,air,non-urban air or from high stacks,kilogram,8b8b6713-e5cf-590f-bd18-601e13a953ec
Metolachlor,air,non-urban air or from high stacks,kilogram,b90c9726-20b9-4d44-b169-368273e9a3d4
Manganese,water,ground-,kilogram,583eec00-1480-4cd7-8670-31eaf94053ad
Formamide,water,"ground-, long-term",kilogram,adf3c3e9-c6b7-42bc-b114-112f050e44fd
Methylamine,water,ocean,kilogram,cf931265-6fad-44f1-a6ab-3c53dd21f9c3
Iodofenphos,air,unspecified,kilogram,11caa76c-6bfb-53e9-8212-9a2e2595e447
Thiofanox,water,surface water,kilogram,c329bc6f-b995-5af1-a512-bb398053b09e
Propionic acid,water,surface water,kilogram,374b89b9-1abe-4557-aff3-fb772bffe01b
Metoxuron,water,surface water,kilogram,7cf37460-355a-5873-884f-642d6856eab9
o-Dichlorobenzene,air,urban air close to ground,kilogram,9645e02f-855a-4b9f-8baf-f34a08fa80c4
Ethidimuron,soil,forestry,kilogram,99bea49e-0799-50ab-9c1d-3c2e12cea463
Pyrazolynate,soil,agricultural,kilogram,13caf9ac-d8a3-5fe9-a649-44dba2ff2609
"Indeno(1,2,3-cd)pyrene",water,ground-,kilogram,b5a65bff-51e0-40e4-b50e-36d07a87919a
Fenhexamid,soil,unspecified,kilogram,a1014f6e-ed77-59e1-a6bb-42173d1fb733
Chlorbufam,water,unspecified,kilogram,06a88ced-4218-5f73-8caf-8c62aed0cec6
Vinclozolin,soil,forestry,kilogram,4adc6b5d-e7f2-5cec-ad3c-b21579ecdde0
Sulfuric acid,air,non-urban air or from high stacks,kilogram,5c9d8310-f7e1-4e98-8e73-7eece0435676
"Hydrocarbons, aliphatic, alkanes, unspecified",air,unspecified,kilogram,2451f9df-0596-49ec-8380-08e4ad75a153
Flutriafol,water,surface water,kilogram,907c9cb8-68c9-5946-9f36-6c76069c45b0
Dienochlor,air,unspecified,kilogram,13043ae2-2d4c-5a55-95fe-d8bc4ce5690e
Acifluorfen sodium,air,unspecified,kilogram,16c0e939-dac6-5f61-a5bf-7edf94f05fef
Fluoxastrobin,air,non-urban air or from high stacks,kilogram,0872c80f-7a8d-5ca8-b5b0-9dab8d12e361
Ametryn,soil,agricultural,kilogram,e1327ebe-ac90-4d12-8787-09649213ce63
Isoxathion,soil,agricultural,kilogram,e0a3e76f-fd43-5504-86dd-c889eed8d9da
Triflumuron,soil,unspecified,kilogram,f096ca05-ea23-551b-968d-62af653d317e
Thorium-232,air,non-urban air or from high stacks,kilo Becquerel,4c54be62-05f1-4201-940d-f161537be704
Tridiphane,water,unspecified,kilogram,92713f24-9725-5510-b748-391cd2455211
Argon,natural resource,in air,kilogram,8b46f615-69c9-4ca3-815e-a7bde116d202
Cacodylic acid,water,surface water,kilogram,7a3e1ddd-4f9d-5ab7-a6e9-e7da6be7825f
Naled,soil,unspecified,kilogram,e3f7ef82-14b5-5c3a-903e-4447ee1cce64
Fenpyroximate,water,surface water,kilogram,0ebcac7d-071e-5813-ab4e-2977f30ffad8
Fluchloralin,water,unspecified,kilogram,5f7656c1-ce83-5fa7-9178-271d431ca816
Cyazofamid,soil,agricultural,kilogram,958f4c12-7cfb-5662-afda-75ac755de94e
Chromium,natural resource,in ground,kilogram,e189e2d4-3d3f-4ada-b302-91611784311f
Chloramben,air,unspecified,kilogram,96a58c3e-eb26-56b9-aa5e-e27fd9dfe9cd
m-Xylene,water,ocean,kilogram,38439e6a-ce6d-40cc-b78d-97c09d87e7d7
Silicon,soil,unspecified,kilogram,6575edf4-826c-4e99-a21a-08a1afec1396
Fluorine,air,"low population density, long-term",kilogram,d976062e-565d-4d61-933e-545c9d020f0a
Tembotrione,soil,unspecified,kilogram,a5f66b60-233b-5b4e-91e4-c6cb30dee8f0
Bentazone,water,unspecified,kilogram,1c5cfd31-04c1-51f9-8143-4fa340186391
Carbofuran,air,non-urban air or from high stacks,kilogram,3d18bfd3-2a80-521b-896f-04a7c866105a
Acetochlor,water,unspecified,kilogram,55afc9d1-c157-54f9-895b-cf5a728a2b20
"Hydrocarbons, unspecified",water,ocean,kilogram,049a1473-3a62-4121-982b-5d15d0f2c683
Phosphine,water,surface water,kilogram,2719825b-24dc-5024-806a-17982606ba7f
Iron-59,water,"ground-, long-term",kilo Becquerel,6e21027e-bc01-497d-a93a-677ac5a23b31
Triclopyr,air,non-urban air or from high stacks,kilogram,584642d8-ec5b-42d0-b09c-e5df918147fc
Glyodin,air,unspecified,kilogram,d1a654c8-c087-5dcf-853b-5e06762d5899
Barban,water,surface water,kilogram,eb5acb07-321a-52d1-8347-59c01151ed8d
Aluminium III,soil,agricultural,kilogram,2baa4381-b781-4f5e-90de-508b0fa3fd1f
Isoprothiolane,air,non-urban air or from high stacks,kilogram,e332bde4-e11b-51af-83a8-4734435a6884
Styrene,air,"low population density, long-term",kilogram,f7bdeabf-a11d-4ddb-ad19-501485f39f07
Phosfolan,air,unspecified,kilogram,bee4a01a-0d37-5191-b424-4d425402e4dd
Monolinuron,soil,forestry,kilogram,22213859-49d9-5e17-8105-7f4cbcfa5795
Zineb,air,unspecified,kilogram,d9c25d2b-ee47-5a92-b8d3-d2af477eca60
Nitrothal-isopropyl,air,unspecified,kilogram,6739e070-e5c7-5a3b-833c-a9719767131a
Bromopropylate,soil,forestry,kilogram,6a93bfa4-aec3-57eb-befe-9c28a29a80ba
Antimony-124,air,"low population density, long-term",kilo Becquerel,6cf5c7e9-f3c2-4185-82bb-b5a1278651da
Dioxathion,soil,forestry,kilogram,fbecce45-0e66-5a48-978c-9f1bb4a336fa
Amidosulfuron,water,surface water,kilogram,b608cd1f-7ba7-5d82-88e9-2d6ecaa77a9f
Benthiavalicarb-isopropyl,soil,forestry,kilogram,6fd2c23f-afd0-5b50-af84-f5a3bd3184e1
Chlordimeform,soil,forestry,kilogram,e3d4ff1c-58b7-55d4-ace7-ddfa0186f622
Tricyclazole,soil,unspecified,kilogram,8cf692b5-915e-5bb2-a176-e4804747f7eb
Trifluralin,air,unspecified,kilogram,68d54248-1798-52ec-895c-bbfa634ddac0
Chlorbufam,air,non-urban air or from high stacks,kilogram,bf375905-04d3-5a2b-8c62-017f16a421b8
Kresoxim-methyl,soil,forestry,kilogram,eea43ddf-5722-5aa4-afa2-a25376a0bc21
Acenaphthylene,air,unspecified,kilogram,e0346157-1f0e-4bf9-b234-78fead761e18
Octanoic acid,soil,agricultural,kilogram,0af51816-fa0b-5c76-bc65-92071535f15d
Thiamethoxam,air,"low population density, long-term",kilogram,9975947b-6720-5b2c-9361-cb1706bc2c46
Azaconazol,air,non-urban air or from high stacks,kilogram,82374b51-2a66-5973-9274-eb6b9a86755c
"DOC, Dissolved Organic Carbon",water,ground-,kilogram,73eed463-4986-4d81-8bae-60dae5be49d0
Methyl acrylate,air,non-urban air or from high stacks,kilogram,d73b06f1-4a08-445b-919a-e8f3e98d4ad1
Triclopyr,air,unspecified,kilogram,78c78daf-2fe1-55a7-af58-05d44dcf9cb0
Pyridafol,water,unspecified,kilogram,4abcba59-37e4-5e7d-b2ab-be92af5e2c04
Dinotefuran,air,non-urban air or from high stacks,kilogram,bbf7f0c3-68e2-5795-a8ac-22498bb791db
Fluazifop-P,air,unspecified,kilogram,8a100639-2d9d-57dd-8e75-d2c365386eed
Kresoxim-methyl,air,non-urban air or from high stacks,kilogram,a4ab8fdd-33f4-51b3-a3a7-677d9e9860a2
"Methyl 2,5-dichlorobenzoate",soil,forestry,kilogram,2f9b6457-629d-5640-b2bf-dd21163eca9a
Maneb,air,non-urban air or from high stacks,kilogram,ad1f825b-2fa8-536b-ad31-3eb612875323
Dimethametryn,soil,forestry,kilogram,96486632-0f02-58f0-b2ab-228fc677916b
Ethephon,soil,agricultural,kilogram,0ba582f8-3360-441a-a93c-ea15e87f7b0c
Tetrasul,water,unspecified,kilogram,9e7209c9-b2b4-5f0d-85f0-6f7ff8ec5fcd
Dimethenamide,soil,forestry,kilogram,04af4f06-7105-540b-8faf-a8a6cdb12740
Triethylene glycol,water,unspecified,kilogram,58eea1e4-bf8e-409c-9d92-4b3d90d85ae0
"p,p'-DDD",air,unspecified,kilogram,a3613853-b062-5616-9723-3bf1686d3707
Barium-140,air,non-urban air or from high stacks,kilo Becquerel,3f206533-f017-4d74-8a2d-e563af85d417
Boron trifluoride,air,"low population density, long-term",kilogram,67a368ef-a4b8-4759-8128-93d080ccd21a
Prosulfocarb,water,unspecified,kilogram,cee88120-b64a-51d5-a206-24edc5b88266
Vernolate,water,surface water,kilogram,4518918d-95f3-5dda-bdb9-a6312b582351
Formamide,air,"low population density, long-term",kilogram,717f38a4-02d7-4af5-b1a8-24931ad12275
Tepraloxydim,soil,forestry,kilogram,f10806f3-9bd1-5299-86d2-3d1f324ed0c4
Xenon-135m,air,urban air close to ground,kilo Becquerel,5aa8cb32-2784-46a4-8383-9cf89ce6bac1
Metobromuron,air,unspecified,kilogram,d62c4271-f3a8-50ba-9ef2-f5e8a6f6e853
Acibenzolar-S-methyl,soil,unspecified,kilogram,4c609e63-c24d-5cb3-aea2-29006510927b
Triforine,water,unspecified,kilogram,82475dce-112c-50f5-9c34-ef05abcf1a0c
Strontium II,water,"ground-, long-term",kilogram,8f1b69d9-fc00-4b46-99f9-7a57fd71dad2
Fluoboric acid,water,"ground-, long-term",kilogram,c0b35c79-b073-40b6-931b-dfac9703acae
Polonium,natural resource,in ground,kilogram,0407ec6b-8635-57d0-b250-b06e53b28d32
Acetaldehyde,water,surface water,kilogram,7a65d41a-561b-4090-bd81-13672abce16f
N-methyl-2-pyrrolidone,air,unspecified,kilogram,bc97db5d-196f-4413-8d9b-ed5c8a0e0ce9
Chloramine,water,"ground-, long-term",kilogram,890c5bad-2446-483f-bc18-e8e514d866f2
"1,2-Dichloro-1,1,2,2-tetrafluoroethane",air,non-urban air or from high stacks,kilogram,1584734d-c5c8-42a5-aa51-0f6a92a9cc0d
"Occupation, field margin/hedgerow",natural resource,land,square meter-year,8222627a-0ca1-4632-894c-94d0e21064a1
Oxine-copper,soil,agricultural,kilogram,5097f2d3-63d6-5cc2-9a09-48a95f3657ab
"Occupation, grassland, natural (non-use)",natural resource,land,square meter-year,2b8a0f87-bd2a-4b10-8dd9-714487f59fc9
Procymidone,water,unspecified,kilogram,b593e8eb-5e58-533b-a377-e2fcf2a25729
Prothioconazole,air,non-urban air or from high stacks,kilogram,9253e661-e076-4a84-9ea0-192ee3aea47c
Tetrachloroethylene,water,"ground-, long-term",kilogram,0015315d-a2b8-4b72-8e60-0d34a72e6de8
Selenium IV,air,lower stratosphere + upper troposphere,kilogram,fbfabc26-84d9-46cd-9d1b-1a0060325b64
Tritosulfuron,water,surface water,kilogram,185ce127-5a31-59e9-92a3-d5c328dbd587
Ioxynil octanoate,soil,agricultural,kilogram,80c3e275-dfb8-521c-9e89-e2f7bbb3dc81
Sodium I,water,ground-,kilogram,ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab
Bitertanol,water,unspecified,kilogram,1b738190-ed1a-5fa5-bbab-8e61729bbbd4
MCPA,air,unspecified,kilogram,6f2c2b45-b402-51c8-8086-f6da256fa832
Chloramine,air,"low population density, long-term",kilogram,bf0b5a1e-d1ca-4353-be1e-abc4cc99dec9
Flurochloridone,soil,agricultural,kilogram,a0544534-e298-46a9-bbd2-949902ac1487
Pyroxasulfone,air,non-urban air or from high stacks,kilogram,5580e19e-689a-58c1-88d0-42f94e57df2a
"Oils, non-fossil",soil,unspecified,kilogram,c161d9b4-2237-4053-b549-9e0cfc201e0d
Thiophanate-methyl,water,unspecified,kilogram,c51b4d46-c971-5ded-ba2c-960b380258cc
Americium-241,air,non-urban air or from high stacks,kilo Becquerel,16d7b9bd-003a-493b-8b98-b6986d3cae24
Titanium ion,water,surface water,kilogram,ff36578b-f403-4656-b934-81d8d4e02dc8
Spirotetramat,soil,forestry,kilogram,16ecf636-ebcd-59e3-bd2d-0306622aa375
Thiabendazole,soil,agricultural,kilogram,c5094d89-50ee-5a7a-8ff3-cf50b218ef2b
Nitrogen,soil,industrial,kilogram,eadc37a4-8b1e-4dd2-8f4a-39d89d5f39ba
"Occupation, heterogeneous, agricultural",natural resource,land,square meter-year,69c7d771-04fc-499e-84f8-6c7b923b8ced
"Nitrogen, organic bound",water,surface water,kilogram,d43f7827-b47b-4652-8366-f370995fd206
Profenofos,water,unspecified,kilogram,7fb9f7b1-74af-58a2-ada3-777ad3b2a2f8
Haloxyfop-ethoxyethyl,soil,unspecified,kilogram,7e8feedb-3c48-521d-9e84-bd2141df49dc
Terpenes,air,urban air close to ground,kilogram,f9952327-7cac-4b05-84cb-e96a3f0f239b
"Insecticides, unspecified",air,unspecified,kilogram,7fdf839b-705b-5b44-abab-df6740fc7a36
Spinosad,soil,agricultural,kilogram,f7340d88-d66b-45c8-89af-251646b2c12e
Cloquintocet-mexyl,air,unspecified,kilogram,3c0c5961-6d5e-5be5-a7cc-2d1e4bd34590
Fenchlorazole-ethyl,soil,unspecified,kilogram,1e5998a7-24cc-5932-92d6-dcbfbc4dc1ca
"Chlorinated solvents, unspecified",water,ground-,kilogram,e12889f1-01f0-4e2f-8ec7-247350cfff75
Amitrole,air,non-urban air or from high stacks,kilogram,777f45bb-52e1-5bbc-aa40-62a87b53a206
Pyroxasulfone,soil,unspecified,kilogram,7b30bbe9-7c04-5194-9716-6ceae7e81e9e
Rabon,soil,unspecified,kilogram,d6f185f5-461d-5a26-9c41-df00b4d85454
Metalaxyl-M,soil,agricultural,kilogram,4fde8c19-5560-4fc4-a416-7b244f7439ec
Pronamide,soil,forestry,kilogram,64fbc6d9-a9d6-5812-ab05-ebce5082898b
Fluroxypyr,water,unspecified,kilogram,e3636c34-5d45-5921-be23-209948d2b296
"Radioactive species, other beta emitters",air,unspecified,kilo Becquerel,630a48ab-c9f7-4bf0-9efd-9f865934c2c8
Thifensulfuron,soil,unspecified,kilogram,64248180-bdca-5525-8850-4f7e87175f1a
Flupyrsulfuron-methyl sodium,water,unspecified,kilogram,27093f47-0b92-5332-9a67-9175549a3ee8
Azadirachtin,water,surface water,kilogram,e2218c85-3839-556c-829a-e9ab6d3e6d34
Chlornitrofen,water,unspecified,kilogram,30ebcd94-20c3-598f-aae3-71eb4d896eab
Clothianidin,soil,unspecified,kilogram,fb80e3da-365a-5a9a-81ca-f5f5ba3e0067
"Transformation, from seabed, drilling and mining",natural resource,land,square meter,902b828c-5b1f-4a1b-ad0f-d795eaaf067c
"Coal, brown",natural resource,in ground,kilogram,024c9722-1e88-412b-8c4b-10c532be8dca
Bromuconazole,air,unspecified,kilogram,fbcb73b6-8d54-5675-af82-8af259dbcd42
"2,6-Dichloro-4-nitroaniline",air,unspecified,kilogram,785549c0-6e50-565f-ad2a-e31d350d6b3c
Bifenthrin,air,unspecified,kilogram,017ada59-ad5d-5eef-9897-392720039d55
Thiourea,air,non-urban air or from high stacks,kilogram,1e243693-9409-5bf1-a680-6069012ba9a6
Paraquat,air,unspecified,kilogram,d9f61aec-1979-579a-a558-dd8aca972b81
Dazomet,soil,agricultural,kilogram,b383d294-1771-5b63-b912-8de9e9e7f1d6
Fluquinconazole,air,unspecified,kilogram,51434da1-9a2b-5489-8174-79986b63062b
Phosmet,water,unspecified,kilogram,6c35b3be-e224-5bc8-8102-c0165000f251
Piperonyl sulfoxide,air,non-urban air or from high stacks,kilogram,ab2918cf-e84c-50d1-889c-f06ae2a86fd7
Styrene,water,ocean,kilogram,024b1a73-0cff-4b49-9e1e-7d75110f1e31
Gold,water,unspecified,kilogram,123b7b5a-cfc3-4dba-a14c-8481d3543f43
Climbazole,water,surface water,kilogram,b14f0953-3b72-51c9-a043-37dd77205a6e
Prochloraz,water,surface water,kilogram,f458647c-1e92-5041-9d05-2388637f7a1f
Cobalt II,air,"low population density, long-term",kilogram,74eb3f02-09ec-46ce-8ee8-d67d0900136b
Allethrin,soil,unspecified,kilogram,52345749-fb7d-50cb-a0c6-8669144a1138
Molybdenum,natural resource,in ground,kilogram,e5a3dff5-72dc-5287-893c-597dd4a19566
Monochloropentafluoroethane,air,"low population density, long-term",kilogram,4925cde1-9f43-43d3-bcf1-4865b8de6634
Fluazifop,soil,unspecified,kilogram,72478fbe-cbb5-5d6d-9363-11f01db227ab
Terbutryn,air,unspecified,kilogram,7e8644d0-de7c-5267-b306-1ec4e9401f27
Acetylene,air,urban air close to ground,kilogram,1a13d6e7-45c9-427a-a3c9-38887ce7b86a
Trichloronat,water,surface water,kilogram,4eb85bfa-1631-5ada-bc3c-86af3c2bfcbe
Uranium alpha,water,ground-,kilo Becquerel,354e2cd7-e68f-400a-a318-a33c33f9e83c
Tricyclazole,water,unspecified,kilogram,9ff2667c-15c7-5e6f-b6b8-e53035607446
Dibutyltin,water,ocean,kilogram,9b84ef84-a567-48de-8dd5-24726bc6688d
Nitrogen,water,ground-,kilogram,0c150bb4-fd1a-43f8-b6c9-5dfda8dadb6c
Boron carbide,water,ocean,kilogram,965244c8-43ad-4629-91df-43c845d391e5
Copper sulfate,air,unspecified,kilogram,aa3b8030-9b9a-52be-8070-5921123c0c7d
Azadirachtin,soil,unspecified,kilogram,bd405ef1-7c2c-5a92-94dd-7fed80df84a2
Argon-41,air,urban air close to ground,kilo Becquerel,6006f0fd-a887-4969-8604-85f31be0b420
Chrysotile,natural resource,in ground,kilogram,c5f5aeb8-7558-4a0c-9594-27621b9cfbc5
Benzyl alcohol,water,"ground-, long-term",kilogram,f1f38546-77eb-41ae-8810-bfcf66aa6a18
"1,1,2-Trichloro-1,2,2-trifluoroethane",air,non-urban air or from high stacks,kilogram,47c12d99-c2dc-41cf-bad1-cd31c2fe0421
Tolfenpyrad,air,non-urban air or from high stacks,kilogram,6fbdbe1c-8cf5-51fb-a314-bb20f4a02f45
Manganese II,soil,industrial,kilogram,9c706cff-cb82-4207-a589-95896e04dc08
Nitrobenzene,air,urban air close to ground,kilogram,1753af55-cfa1-4fb2-a059-33594a759982
Thimerosal,soil,unspecified,kilogram,524aa977-accd-502d-960e-10a1f4a6b577
Ethoprop,air,non-urban air or from high stacks,kilogram,6e60b3b8-f477-508f-9d16-f9fb406cd1d6
Alpha-lindane,soil,agricultural,kilogram,e15f5d7a-21e4-5082-bbf4-d19ee807bef5
Radium-226,air,non-urban air or from high stacks,kilo Becquerel,d1679eda-eac2-4be4-876f-3be480c53dc4
Pronamide,air,unspecified,kilogram,d990e980-fcca-510b-a9e8-ec65add8c321
Carbon disulfide,water,ground-,kilogram,c8ab38a2-3cb8-4d6f-82cb-4a8f9b17709a
Flumiclorac-pentyl,air,unspecified,kilogram,6b7a01cc-9a28-5051-b306-091ce830beba
Furfural,air,unspecified,kilogram,a86c6e85-0545-5f37-bed8-354f2ba0dde4
Thorium-234,air,non-urban air or from high stacks,kilo Becquerel,8e2a5517-13ff-4423-b1ec-3632b0a72bf5
Desmetryn,air,non-urban air or from high stacks,kilogram,6e713fd5-9704-58a5-a9d4-dcaaac6a2aa8
Anhydrite,natural resource,in ground,kilogram,6df9ea09-115a-4678-9f30-d92c877a46ec
Acetone,water,unspecified,kilogram,d78a3d22-4bed-4ad3-8a9c-1cc4645188d0
Cyclethrin,soil,agricultural,kilogram,2bb4531f-ff0f-5f4c-b373-bef17e765aac
Carbosulfan,soil,agricultural,kilogram,e66d495d-aaf6-5709-9777-0da8ee74ca77
Pentanochlor,water,surface water,kilogram,7d262f0d-ffb9-5ca0-a752-90702287ceaa
Ethirimol,water,surface water,kilogram,bffe0780-434e-547b-84c8-4a0f8f99c1a6
Quizalofop-P-tefuryl,air,non-urban air or from high stacks,kilogram,d7a51b8c-235f-55e7-a1c9-a534fbadfbd2
Atrazine,water,ground-,kilogram,e04d6f3d-1cb2-4ab1-aef9-fd0221028fe2
"Occupation, permanent crop, non-irrigated, intensive",natural resource,land,square meter-year,c9461a73-d00a-4fc7-a890-a9eda6af3185
Phosphate,water,ground-,kilogram,329fc7d8-4011-4327-84e4-34ff76f0e42d
Methyl parathion,water,surface water,kilogram,9478bb8e-7098-52e7-bf8f-896332fbced6
Thiacloprid,water,surface water,kilogram,b57a4142-fab7-5eab-95a5-26177af45b32
Ioxynil methyl ester,air,non-urban air or from high stacks,kilogram,c9f86abe-f99f-57b1-9c12-658afe094e45
Manganese,water,unspecified,kilogram,06ee87f5-4946-4ecd-9615-b4723595fbaf
Secbumeton,water,unspecified,kilogram,37bfb10d-95dc-5a55-9d0d-a92614ceaff0
Formaldehyde,air,"low population density, long-term",kilogram,1258b87f-6a94-4c0f-a51a-cef98a3bf534
Aldoxycarb,air,non-urban air or from high stacks,kilogram,555a720b-943b-562d-9343-d9e24bde5458
Chlorate,water,ocean,kilogram,064ac501-cea3-42fc-918c-6b17c113a764
Fenbutatin oxide,air,non-urban air or from high stacks,kilogram,b8b3ed51-079c-53b6-bd25-a29888c16190
Quinalphos,air,non-urban air or from high stacks,kilogram,371a9ca0-be7f-57ab-8dcc-33e077d532e8
Butyrolactone,air,non-urban air or from high stacks,kilogram,e8ee3fc4-2890-4d6a-a1df-40c4b48d698b
Iodine,air,non-urban air or from high stacks,kilogram,1471acca-34ab-4e04-9bd6-e3825b20580f
Chromium-51,air,non-urban air or from high stacks,kilo Becquerel,caffa231-9312-46b9-bbdf-c2782d225ef0
Acibenzolar-S-methyl,soil,agricultural,kilogram,5b834f01-a5dd-5d6c-94cb-2f5d262d3ccf
Thiencarbazone-methyl,water,surface water,kilogram,ff672ad0-fdb3-549c-95ae-7761e52a0f8a
Terbacil,soil,agricultural,kilogram,a110815e-69d2-43bd-8bf8-4e842e5895e3
Dialifor,water,surface water,kilogram,4257b9b2-cea1-5513-b20b-43dd9da39efe
Dioxabenzofos,air,unspecified,kilogram,b5078d9f-237a-583f-a332-761b99cadd84
Isofenphos,water,surface water,kilogram,d9c26d52-29dd-5701-9514-c64e664152ae
Sodium I,water,unspecified,kilogram,5ac961f0-8e53-42ff-b13f-1a7fb9133868
Dialifor,water,unspecified,kilogram,079ff9d7-01b0-519f-80df-b07c02fcfcfb
Cyprazine,air,non-urban air or from high stacks,kilogram,91bcab7f-e5b0-594b-89a9-eb9e796e898e
Methylene dithiocyanate,air,unspecified,kilogram,5e23953d-295c-5aab-80d8-e77832fa8997
Formic acid,water,ocean,kilogram,23dedce6-fc17-4ae8-9b91-6c0dca431adc
