Units,scenario,region,LandLeaf,Year,value
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Legumes,2095,39.716258967
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Legumes,2100,39.789236508
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,1975,0.12349137766
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,1990,0.0859514945
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2005,0.027968800000000002
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2010,0.028234000000000002
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2015,0.02573286502
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2021,0.025959065220000004
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2025,0.03204746902
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2030,0.03422199393
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2035,0.03512836562
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2040,0.03570917451
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2045,0.03617358645
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2050,0.03661659576
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2055,0.03803176175
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2060,0.03989499207
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2065,0.04103722221
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2070,0.041688896079999996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2075,0.041965676272
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2080,0.042111414781
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2085,0.041952952249
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2090,0.041109813646
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2095,0.040263336278
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,MiscCrop,2100,0.039393290075
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,1975,0.25789258022
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,1990,0.19669850006
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2005,0.13233999999999999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2010,0.0967868
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2015,0.05165433601
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2021,0.058667744014
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2025,0.063065688806
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2030,0.070750497074
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2035,0.075993703608
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2040,0.080159746312
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2045,0.08348320370399999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2050,0.086212850988
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2055,0.087485153788
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2060,0.088482917088
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2065,0.088596542604
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2070,0.088153188996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2075,0.086922967982
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2080,0.08539256926399999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2085,0.08441588122
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2090,0.08295062478399999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2095,0.081382062346
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeeds,2100,0.079779555436
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,1975,0.003466615817
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,1990,0.0880836006
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2005,0.2160834
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2010,0.4656132
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2015,0.6024872920000001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2021,0.95742376
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2025,0.980431148
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2030,1.037964913
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2035,1.090553911
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2040,1.128698837
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2045,1.155768596
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2050,1.176009594
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2055,1.198653818
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2060,1.218710001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2065,1.226942308
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2070,1.225865653
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2075,1.214693057
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2080,1.199891007
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2085,1.188178887
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2090,1.169562098
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2095,1.149128036
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,NutsSeedsTree,2100,1.127999479
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,1975,2.348509054
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,1990,2.3267869211
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2005,12.7743874
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2010,18.8029838
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2015,26.055983294
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2021,26.640168316
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2025,28.621717778
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2030,30.237988668
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2035,29.689615601
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2040,28.523837973
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2045,27.406427422
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2050,26.783069635
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2055,27.453141719
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2060,28.078164752
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2065,28.426175387
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2070,28.835612598999997
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2075,29.022039228
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2080,29.563698386
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2085,30.619234543
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2090,31.567004149
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2095,32.299374114
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCrop,2100,32.772991551000004
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,1975,0.01266778662
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,1990,0.00366669462
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2005,0.1138332
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2010,0.3767
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2015,0.34493604
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2021,0.364433044
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2025,0.371271269
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2030,0.36631862200000004
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2035,0.388077118
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2040,0.405385492
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2045,0.409357414
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2050,0.424226641
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2055,0.431947837
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2060,0.43872262
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2065,0.44222382099999996
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2070,0.447132049
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2075,0.450099076
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2080,0.459333935
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2085,0.475128218
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2090,0.489430571
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2095,0.499720522
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilCropTree,2100,0.505247699
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,1975,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,1990,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2005,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2010,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2015,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2021,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2025,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2030,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2035,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2040,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2045,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2050,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2055,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2060,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2065,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2070,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2075,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2080,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2085,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2090,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2095,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OilPalmTree,2100,0.0
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,1975,307.60862
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,1990,314.704101
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2005,248.06391299999999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2010,170.78463
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2015,251.34167
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2021,239.73351100000002
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2025,231.608834
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2030,223.628606
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2035,218.475384
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2040,213.380607
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2045,206.913009
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2050,198.90598
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2055,189.520818
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2060,179.68097
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2065,171.240347
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2070,165.239295
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2075,159.63335
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2080,153.826848
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2085,151.075895
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2090,149.414447
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2095,148.52271000000002
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherArableLand,2100,148.191837
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,1975,32.63403126
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,1990,37.1367648
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2005,59.302008
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2010,55.8660886
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2015,49.75116048
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2021,62.72980276
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2025,65.04660482999999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2030,67.29485647
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2035,69.21107417
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2040,69.85945852
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2045,70.41389273
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2050,70.85357997
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2055,71.48073887
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2060,72.49332435
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2065,73.10171709
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2070,73.66364622
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2075,73.84259615
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2080,73.93212769
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2085,74.33715399
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2090,74.26731058
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2095,74.03337199
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrain,2100,73.65703869
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,1975,5.483166688
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,1990,4.917113730800001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2005,7.8312606
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2010,6.696133
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2015,6.3070942826
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2021,5.018305038599999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2025,5.2148333815
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2030,5.3969082081
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2035,5.3087760118
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2040,5.1992302138
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2045,5.1113825812
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2050,5.037169673299999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2055,5.1294811894
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2060,5.2596233689
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2065,5.3641331286
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2070,5.4403137771
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2075,5.4897685587
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2080,5.5302182826
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2085,5.5585754856
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2090,5.553251920899999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2095,5.5359479128
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,OtherGrainC4,2100,5.5078202825
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,1975,548.77665
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,1990,442.88442000000003
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2005,592.8797900000001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2010,607.87915
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2015,613.01881
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2021,526.7264
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2025,565.41313
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2030,612.33598
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2035,655.21878
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2040,693.78415
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2045,729.65212
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2050,765.32489
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2055,804.87838
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2060,843.234361
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2065,877.2115709999999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2070,908.567841
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2075,936.618378
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2080,963.554689
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2085,987.2067430000001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2090,1005.698298
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2095,1019.929265
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Pasture,2100,1029.746079
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,1975,0.7263910179999999
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,1990,0.970025609
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2005,0.7324668000000001
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2010,0.3396942
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2015,0.5766136044
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2021,0.37547300269999995
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2025,0.34789984015
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2030,0.35291447944
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2035,0.36821263994000003
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2040,0.37531167644
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2045,0.36846829989
thous km2,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Australia_NZ,Rice,2050,0.37047342052
